@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_yval_record.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute pcs10 numeric
@attribute pcs11 numeric
@attribute pcs12 numeric
@attribute pcs13 numeric
@attribute pcs14 numeric
@attribute pcs15 numeric
@attribute pcs16 numeric
@attribute pcs17 numeric
@attribute pcs18 numeric
@attribute pcs19 numeric
@attribute pcs20 numeric
@attribute pcs21 numeric
@attribute pcs22 numeric
@attribute pcs23 numeric
@attribute pcs24 numeric
@attribute result numeric

@data
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,4
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,7
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,7
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,10
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,9
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,5
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,8
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,9
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.248398,-0.283184,3.176867,-0.230681,-0.288067,-0.225145,0.029433,-0.245578,-0.248398,-0.022009,0.805475,0.116081,-0.230464,-0.227203,-0.230464,-0.292088,0.116081,-0.31154,0.03794,-0.248398,-0.259294,-0.266197,-0.245578,0.106046,-0.216978,7
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.134518,-0.44969,0.148174,0.024415,0.352001,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.071083,0.063989,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,-0.025877,-0.44969,0.346622,0.024415,0.153607,-0.351297,-0.086155,-0.194047,-0.208178,-0.42853,-0.122381,0.513474,-0.182791,0.513474,0.02083,-0.122381,4.166617,-0.341309,-0.194047,0.225259,0.218076,-0.086155,0.106046,-0.064322,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.546394,-0.340147,-0.540771,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.340053,-0.266197,-0.245578,-0.955623,-0.751272,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.823012,-0.587251,-0.340147,-0.581616,-0.568858,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.549294,4.436034,-0.549294,-0.292088,-0.92719,-0.631409,-0.558023,-0.238887,-0.259294,-0.346909,-0.245578,-0.955623,-0.705476,3
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.546394,-0.288067,-0.494479,-0.249769,-0.171998,-0.238887,-0.816329,-0.860432,-0.885459,-0.602432,4.436034,-0.602432,-0.292088,-0.885459,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.913156,-0.705476,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.217596,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.410717,-0.346909,-0.245578,-0.955623,-0.705476,5
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.546394,-0.340147,-0.540771,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.340053,-0.266197,-0.245578,-0.955623,-0.751272,6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.587251,-0.340147,-0.581616,-0.568858,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.549294,4.436034,-0.549294,-0.292088,-0.92719,-0.631409,-0.558023,-0.238887,-0.259294,-0.346909,-0.171998,-0.955623,-0.705476,9
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.955623,-0.705476,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.587251,-0.340147,-0.581616,-0.568858,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.549294,4.436034,-0.549294,-0.292088,-0.92719,-0.631409,-0.558023,-0.238887,-0.259294,-0.346909,-0.171998,-0.955623,-0.705476,8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.955623,-0.705476,6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.955623,-0.705476,6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.546394,-0.340147,-0.540771,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.340053,-0.266197,-0.245578,-0.955623,-0.751272,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.546394,-0.340147,-0.540771,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.340053,-0.266197,-0.245578,-0.955623,-0.751272,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.78968,-0.546394,-0.340147,-0.540771,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.340053,-0.266197,-0.245578,-0.955623,-0.751272,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.955623,-0.705476,4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.546394,-0.288067,-0.494479,-0.249769,-0.171998,-0.238887,-0.816329,-0.860432,-0.885459,-0.602432,4.436034,-0.602432,-0.292088,-0.885459,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.913156,-0.705476,6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.546394,-0.288067,-0.494479,-0.249769,-0.171998,-0.238887,-0.816329,-0.860432,-0.885459,-0.602432,4.436034,-0.602432,-0.292088,-0.885459,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.913156,-0.705476,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.955623,-0.705476,2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.252212,-0.823012,-0.587251,-0.340147,-0.581616,-0.568858,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.549294,4.436034,-0.549294,-0.292088,-0.92719,-0.631409,-0.558023,-0.238887,-0.259294,-0.346909,-0.245578,-0.955623,-0.705476,4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.217596,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.245578,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.410717,-0.346909,-0.245578,-0.955623,-0.705476,3
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.283184,-0.78968,-0.500089,-0.340147,-0.494479,-0.249769,-0.171998,-0.238887,-0.859768,-0.860432,-0.92719,-0.602432,4.436034,-0.602432,-0.292088,-0.92719,-0.68472,-0.240176,-0.238887,-0.166111,-0.064417,-0.171998,-0.955623,-0.705476,2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.217596,-0.70873,-0.230681,4.399168,-0.225145,-0.622039,0.015296,-0.180762,-0.642572,-0.732285,-0.718535,-0.230464,-0.132035,-0.230464,4.40168,-0.718535,-0.31154,-0.610998,-0.180762,-0.057397,-0.064417,0.015296,-0.743289,-0.339102,2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.217596,-0.70873,-0.230681,4.399168,-0.225145,-0.568858,0.015296,-0.180762,-0.642572,-0.732285,-0.718535,-0.230464,-0.132035,-0.230464,4.40168,-0.718535,-0.31154,-0.558023,-0.180762,-0.057397,-0.064417,0.015296,-0.743289,-0.339102,2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.217596,-0.70873,-0.129653,4.399168,-0.124144,-0.622039,0.137037,-0.180762,-0.642572,-0.732285,-0.718535,-0.230464,-0.132035,-0.230464,4.40168,-0.718535,-0.31154,-0.558023,-0.180762,0.071083,0.063989,0.137037,-0.743289,-0.339102,8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.217596,-0.70873,-0.129653,4.399168,-0.124144,-0.622039,0.137037,-0.180762,-0.642572,-0.732285,-0.718535,-0.230464,-0.132035,-0.230464,4.40168,-0.718535,-0.31154,-0.558023,-0.180762,0.071083,0.063989,0.137037,-0.743289,-0.339102,8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.217596,-0.70873,-0.129653,4.399168,-0.124144,-0.622039,0.015296,-0.180762,-0.642572,-0.732285,-0.718535,-0.230464,-0.182791,-0.230464,4.40168,-0.718535,-0.31154,-0.610998,-0.180762,0.225259,0.218076,0.015296,-0.743289,-0.339102,8
