inst#,actual,predicted,error
264,172.4,172.502,0.102
265,172,172.502,0.502
266,171.8,172.502,0.702
267,172,172.502,0.502
268,172.6,172.502,-0.098
269,171.8,172.502,0.702
270,172,172.502,0.502
271,172.2,172.502,0.302
272,174.4,172.502,-1.898
273,171.8,172.502,0.702
274,172.8,172.502,-0.298
275,172.4,172.502,0.102
276,172,172.502,0.502
277,172,172.502,0.502
278,171.4,172.502,1.102
279,173,172.502,-0.498
280,172.6,172.502,-0.098
281,172.4,172.502,0.102
282,172.2,172.502,0.302
283,172.2,172.502,0.302
284,174,172.502,-1.498
285,172.4,172.502,0.102
286,172,172.502,0.502
287,172.2,172.502,0.302
288,172,172.502,0.502
289,172.2,172.502,0.302
290,173.8,172.502,-1.298
291,173.8,172.502,-1.298
292,174,172.502,-1.498
293,174,172.502,-1.498
294,172,172.502,0.502
295,171.6,172.502,0.902
296,172,172.502,0.502
297,171.8,172.502,0.702
298,171.2,172.502,1.302
299,171.6,172.502,0.902
300,171,172.502,1.502
301,3.2,2.45,-0.75
302,2,2.45,0.45
303,12.6,2.45,-10.15
304,10,2.45,-7.55
305,17.6,2.45,-15.15
306,1.2,2.45,1.25
307,4.2,2.45,-1.75
308,1.2,2.45,1.25
309,3.2,2.45,-0.75
310,2.4,2.45,0.05
311,2,2.45,0.45
312,31.4,2.45,-28.95
313,1.2,2.45,1.25
314,0.2,2.45,2.25
315,1,2.45,1.45
316,4.6,2.45,-2.15
317,0.2,2.45,2.25
318,0.4,2.45,2.05
319,1,2.45,1.45
320,20,2.45,-17.55
321,7.4,2.45,-4.95
322,1,2.45,1.45
323,2,2.45,0.45
324,2.4,2.45,0.05
325,1,2.45,1.45
326,1.2,2.45,1.25
327,1.2,2.45,1.25
328,15,2.45,-12.55
329,2.6,2.45,-0.15
330,0.2,2.45,2.25
331,1.2,2.45,1.25
332,3.4,2.45,-0.95
333,12.4,2.45,-9.95
334,1,2.45,1.45
335,12.6,2.45,-10.15
336,3.2,2.45,-0.75
337,5.2,2.45,-2.75
338,11.2,2.45,-8.75
339,2,2.45,0.45
340,12.4,2.45,-9.95
341,9.2,2.45,-6.75
342,1.2,2.45,1.25
343,3.2,2.45,-0.75
344,5.6,2.45,-3.15
345,15,2.45,-12.55
346,5.2,2.45,-2.75
347,4,2.45,-1.55
348,4.4,2.45,-1.95
349,0.2,2.45,2.25
350,0.2,2.45,2.25
351,12,2.45,-9.55
352,1.2,2.45,1.25
353,14.2,2.45,-11.75
354,0.2,2.45,2.25
355,1,2.45,1.45
356,7.8,2.45,-5.35
357,1,2.45,1.45
358,14.8,2.45,-12.35
359,2,2.45,0.45
360,0.2,2.45,2.25
361,926.8,44.661,-882.139
362,846.6,44.661,-801.939
363,111.8,44.661,-67.139
364,776,44.661,-731.339
365,807.6,44.661,-762.939
366,63,44.661,-18.339
367,858.4,44.661,-813.739
368,850,44.661,-805.339
369,105.4,44.661,-60.739
370,772.6,44.661,-727.939
371,802,44.661,-757.339
372,12.8,44.661,31.861
373,26.4,44.661,18.261
374,62.2,44.661,-17.539
375,21.6,44.661,23.061
376,26.6,44.661,18.061
377,56,44.661,-11.339
378,11.2,44.661,33.461
379,9,44.661,35.661
380,64.4,44.661,-19.739
381,16,44.661,28.661
382,54,44.661,-9.339
383,20.4,44.661,24.261
384,44,44.661,0.661
385,14.8,44.661,29.861
386,64.6,44.661,-19.939
387,50.4,44.661,-5.739
388,61.6,44.661,-16.939
389,602.8,44.661,-558.139
390,3.2,44.661,41.461
391,56.8,44.661,-12.139
392,44.4,44.661,0.261
393,3.2,44.661,41.461
394,193.8,44.661,-149.139
395,46.8,44.661,-2.139
396,2.2,44.661,42.461
397,19.4,44.661,25.261
398,49.6,44.661,-4.939
399,28.4,44.661,16.261
400,29.4,44.661,15.261
401,50,44.661,-5.339
402,5.6,44.661,39.061
403,66.8,44.661,-22.139
404,44.8,44.661,-0.139
405,36.8,44.661,7.861
406,58.8,44.661,-14.139
407,25.4,44.661,19.261
408,31.8,44.661,12.861
409,60.2,44.661,-15.539
410,5.4,44.661,39.261
411,56.4,44.661,-11.739
412,22.4,44.661,22.261
413,6,44.661,38.661
414,27.4,44.661,17.261
415,42.8,44.661,1.861
416,54.2,44.661,-9.539
417,95.8,44.661,-51.139
418,27.4,44.661,17.261
419,716.6,44.661,-671.939
420,27.4,44.661,17.261
421,242.6,177.15,-65.45
422,177.8,176.17,-1.63
423,177.6,177.15,-0.45
424,179.4,175.964,-3.436
425,177.4,177.15,-0.25
426,177.8,176.17,-1.63
427,178.6,177.15,-1.45
428,177,174.827,-2.173
429,181.8,177.15,-4.65
430,176.8,177.15,0.35
431,176.6,177.15,0.55
432,176.6,177.15,0.55
433,177,177.15,0.15
434,180.4,177.15,-3.25
435,177,177.15,0.15
436,177.2,177.15,-0.05
437,177,177.15,0.15
438,176.6,177.15,0.55
439,176.4,177.15,0.75
440,177.2,177.15,-0.05
441,177.2,177.15,-0.05
442,177,177.15,0.15
443,177,177.15,0.15
444,176.8,177.15,0.35
445,177.2,177.15,-0.05
446,177,177.15,0.15
447,176.4,177.15,0.75
448,176.8,177.15,0.35
449,176.8,177.15,0.35
450,177,177.15,0.15
451,175.4,176.17,0.77
452,175.8,176.17,0.37
453,176,176.17,0.17
454,179.2,176.17,-3.03
455,180.8,176.17,-4.63
456,178.8,176.17,-2.63
457,175.6,176.17,0.57
458,175.4,176.17,0.77
459,175.8,176.17,0.37
460,175.4,176.17,0.77
461,175.4,176.148,0.748
462,178.8,177.15,-1.65
463,177,177.15,0.15
464,176.6,176.17,-0.43
465,176.2,176.17,-0.03
466,179.6,177.15,-2.45
467,175.6,174.827,-0.773
468,176,176.17,0.17
469,176.2,175.964,-0.236
470,177.6,175.964,-1.636
471,175.2,175.964,0.764
472,175.4,175.964,0.564
473,175.4,175.964,0.564
474,175.4,175.964,0.564
475,175.8,175.964,0.164
476,176.8,175.964,-0.836
477,175.4,176.17,0.77
478,175.2,176.17,0.97
479,175.4,176.17,0.77
480,175.6,176.17,0.57
481,5729,5434.633,-294.367
482,5384.4,5434.633,50.233
483,5359.8,5434.633,74.833
484,5396.6,5434.633,38.033
485,5437.8,5434.633,-3.167
486,5410,5434.633,24.633
487,5378.8,5434.633,55.833
488,5405.6,5434.633,29.033
489,5416,5434.633,18.633
490,5428.6,5434.633,6.033
491,5382.8,5434.633,51.833
492,5345.4,5434.633,89.233
493,5343.8,5434.633,90.833
494,5375.2,5434.633,59.433
495,5392.4,5434.633,42.233
496,5404.8,5434.633,29.833
497,5423.8,5434.633,10.833
498,5448,5434.633,-13.367
499,5405.2,5434.633,29.433
500,5380.2,5434.633,54.433
501,5410,5434.633,24.633
502,5465.8,5434.633,-31.167
503,5449.8,5434.633,-15.167
504,5366,5434.633,68.633
505,5358,5434.633,76.633
506,5386.6,5434.633,48.033
507,5434.8,5434.633,-0.167
508,5465.4,5434.633,-30.767
509,5401.6,5434.633,33.033
510,5395.4,5434.633,39.233
511,5418,5434.633,16.633
512,5409.6,5434.633,25.033
513,5426.2,5434.633,8.433
514,5466.2,5434.633,-31.567
515,5446.6,5434.633,-11.967
516,5450.8,5434.633,-16.167
517,5400.8,5434.633,33.833
518,5455.6,5434.633,-20.967
519,5479.4,5434.633,-44.767
520,5478,5434.633,-43.367
521,5459.6,5434.633,-24.967
522,5448,5434.633,-13.367
523,5445,5434.633,-10.367
524,5451.2,5434.633,-16.567
525,5425.2,5434.633,9.433
526,5421.8,5434.633,12.833
527,5470.8,5434.633,-36.167
528,5436.4,5434.633,-1.767
529,5413.4,5434.633,21.233
530,5396.6,5434.633,38.033
531,5444.2,5434.633,-9.567
532,5461.2,5434.633,-26.567
533,5485.4,5434.633,-50.767
534,5470,5434.633,-35.367
535,5434.8,5434.633,-0.167
536,5408.8,5434.633,25.833
537,5454.8,5434.633,-20.167
538,5485.6,5434.633,-50.967
539,5461.2,5434.633,-26.567
540,5482.4,5434.633,-47.767
541,1,1.467,0.467
542,1,0.689,-0.311
543,1,4.242,3.242
544,1,4.242,3.242
545,1,4.242,3.242
546,1,4.242,3.242
547,1,4.242,3.242
548,1,4.242,3.242
549,1,4.242,3.242
550,1,4.242,3.242
551,1,4.242,3.242
552,1,0.689,-0.311
553,1,0.689,-0.311
554,1,4.242,3.242
555,1,4.242,3.242
556,1,4.242,3.242
557,1,4.242,3.242
558,1,4.242,3.242
559,1,0.689,-0.311
560,1,4.242,3.242
561,1,4.242,3.242
562,1,4.242,3.242
563,1,4.242,3.242
564,1,4.242,3.242
565,1,4.242,3.242
566,1,4.242,3.242
567,1,4.242,3.242
568,1,4.242,3.242
569,1,4.242,3.242
570,1,4.242,3.242
571,1,0.689,-0.311
572,1,4.242,3.242
573,1,4.242,3.242
574,1,4.242,3.242
575,1,0.689,-0.311
576,1,4.242,3.242
577,1,4.242,3.242
578,1,0.689,-0.311
579,1,4.242,3.242
580,1,0.689,-0.311
581,1,4.242,3.242
582,1,4.242,3.242
583,1,4.242,3.242
584,1,4.242,3.242
585,1,4.242,3.242
586,1,4.242,3.242
587,1,4.242,3.242
588,1,4.242,3.242
589,1,4.242,3.242
590,1,4.242,3.242
591,1,4.242,3.242
592,1,4.242,3.242
593,1,4.242,3.242
594,1,4.242,3.242
595,1,4.242,3.242
596,1,4.242,3.242
597,1,4.242,3.242
598,1,4.242,3.242
599,1,4.242,3.242
600,1,0.689,-0.311
601,20.4,20.422,0.022
602,20.2,20.48,0.28
603,20.2,20.48,0.28
604,20.2,20.422,0.222
605,20.2,20.48,0.28
606,20.2,20.48,0.28
607,20.2,20.48,0.28
608,20.4,20.48,0.08
609,20.2,20.48,0.28
610,20.2,20.48,0.28
611,20.2,20.48,0.28
612,20.2,20.48,0.28
613,20.2,20.48,0.28
614,20.2,20.48,0.28
615,20.2,20.48,0.28
616,20.4,20.48,0.08
617,20.2,20.422,0.222
618,20.2,20.48,0.28
619,20.2,20.48,0.28
620,20.2,20.422,0.222
621,20.2,20.422,0.222
622,20.2,20.422,0.222
623,20.2,20.422,0.222
624,20.2,20.422,0.222
625,20.2,20.422,0.222
626,20.4,20.422,0.022
627,20.2,20.422,0.222
628,20.2,20.422,0.222
629,20.2,20.422,0.222
630,20.2,20.48,0.28
631,20.2,20.48,0.28
632,20.4,20.48,0.08
633,20.2,20.422,0.222
634,20.2,20.48,0.28
635,20.2,20.48,0.28
636,20.2,20.422,0.222
637,20.4,20.422,0.022
638,20.2,20.48,0.28
639,20.4,20.48,0.08
640,20.2,20.48,0.28
641,20.2,20.48,0.28
642,20.2,20.422,0.222
643,20.2,20.48,0.28
644,20.2,20.48,0.28
645,20.4,20.48,0.08
646,20.2,20.48,0.28
647,20.2,20.48,0.28
648,20.2,20.48,0.28
649,20.2,20.48,0.28
650,23.8,20.48,-3.32
651,20.2,20.422,0.222
652,20.2,20.48,0.28
653,20.2,20.48,0.28
654,20.2,20.48,0.28
655,20.4,20.48,0.08
656,20.2,20.48,0.28
657,20.2,20.48,0.28
658,20.2,20.422,0.222
659,20.2,20.422,0.222
660,20.2,20.422,0.222
661,1,0.439,-0.561
662,1,0.439,-0.561
663,1,0.439,-0.561
664,1,0.439,-0.561
665,1,0.439,-0.561
666,1,0.439,-0.561
667,1,0.439,-0.561
668,1,0.439,-0.561
669,1,0.439,-0.561
670,1,0.439,-0.561
671,1,0.439,-0.561
672,1,0.439,-0.561
673,1,0.439,-0.561
674,1,0.439,-0.561
675,1,0.439,-0.561
676,1,0.439,-0.561
677,1,0.439,-0.561
678,1,0.439,-0.561
679,1,0.439,-0.561
680,1,0.439,-0.561
681,1,0.439,-0.561
682,1,0.439,-0.561
683,1,0.439,-0.561
684,1,0.439,-0.561
685,1,0.439,-0.561
686,1,0.439,-0.561
687,1,0.439,-0.561
688,1,0.439,-0.561
689,1,0.439,-0.561
690,1,0.439,-0.561
691,1,0.439,-0.561
692,1,0.439,-0.561
693,1,0.439,-0.561
694,1,0.439,-0.561
695,1,0.439,-0.561
696,1,0.439,-0.561
697,1,0.439,-0.561
698,1,0.439,-0.561
699,1,0.439,-0.561
700,1,0.439,-0.561
701,1,0.439,-0.561
702,1,0.439,-0.561
703,1,0.439,-0.561
704,1,0.439,-0.561
705,1,0.439,-0.561
706,1,0.439,-0.561
707,1,0.439,-0.561
708,1,0.439,-0.561
709,1,0.439,-0.561
710,1,0.439,-0.561
711,1,0.439,-0.561
712,1,0.439,-0.561
713,1,0.439,-0.561
714,1,0.439,-0.561
715,1,0.439,-0.561
716,1,0.439,-0.561
717,1,0.439,-0.561
718,1,0.439,-0.561
719,1,0.439,-0.561
720,1,0.439,-0.561
721,282,4.543,-277.457
722,1,4.543,3.543
723,312.8,4.543,-308.257
724,1,4.543,3.543
725,205.4,4.543,-200.857
726,1,4.543,3.543
727,511.4,4.543,-506.857
728,327.8,4.543,-323.257
729,1,4.543,3.543
730,59.6,4.543,-55.057
731,1,4.543,3.543
732,1,4.543,3.543
733,1,4.543,3.543
734,111.2,4.543,-106.657
735,18,4.543,-13.457
736,8.4,4.543,-3.857
737,549.8,4.543,-545.257
738,1,4.543,3.543
739,15980.6,4.543,-15976.057
740,87.4,4.543,-82.857
741,25,4.543,-20.457
742,11.8,4.543,-7.257
743,17.2,4.543,-12.657
744,29.2,4.543,-24.657
745,7,4.543,-2.457
746,18.4,4.543,-13.857
747,1,4.543,3.543
748,1,4.543,3.543
749,1,4.543,3.543
750,263,4.543,-258.457
751,17,4.543,-12.457
752,1,4.543,3.543
753,1,4.543,3.543
754,41.8,4.543,-37.257
755,4,4.543,0.543
756,3,4.543,1.543
757,4,4.543,0.543
758,8,4.543,-3.457
759,5,4.543,-0.457
760,3,4.543,1.543
761,8,4.543,-3.457
762,10,4.543,-5.457
763,13,4.543,-8.457
764,13.2,4.543,-8.657
765,4,4.543,0.543
766,7,4.543,-2.457
767,2.8,4.543,1.743
768,3,4.543,1.543
769,4,4.543,0.543
770,2,4.543,2.543
771,4,4.543,0.543
772,1,4.543,3.543
773,1,4.543,3.543
774,1,4.543,3.543
775,1,4.543,3.543
776,1,4.543,3.543
777,10.2,4.543,-5.657
778,8.6,4.543,-4.057
779,12.2,4.543,-7.657
780,115.2,4.543,-110.657
781,34397,50.989,-34346.011
782,386,50.989,-335.011
783,55,50.989,-4.011
784,18.8,50.989,32.189
785,28.6,50.989,22.389
786,3442.8,50.989,-3391.811
787,1186.2,50.989,-1135.211
788,778.4,50.989,-727.411
789,90.4,50.989,-39.411
790,32.2,50.989,18.789
791,26.2,50.989,24.789
792,11677.2,50.989,-11626.211
793,7,50.989,43.989
794,15.2,50.989,35.789
795,250.4,50.989,-199.411
796,5.6,50.989,45.389
797,16.6,50.989,34.389
798,39,50.989,11.989
799,11.4,50.989,39.589
800,127.6,50.989,-76.611
801,19.8,50.989,31.189
802,10578.8,50.989,-10527.811
803,2693.8,50.989,-2642.811
804,25.8,50.989,25.189
805,33.6,50.989,17.389
806,851.2,50.989,-800.211
807,111.8,50.989,-60.811
808,20.8,50.989,30.189
809,13.2,50.989,37.789
810,51.6,50.989,-0.611
811,5,50.989,45.989
812,359,50.989,-308.011
813,7941.6,50.989,-7890.611
814,10425.8,50.989,-10374.811
815,281.6,50.989,-230.611
816,34.8,50.989,16.189
817,31.2,50.989,19.789
818,8,50.989,42.989
819,57,50.989,-6.011
820,19,50.989,31.989
821,186.4,50.989,-135.411
822,821,50.989,-770.011
823,17.2,50.989,33.789
824,173.4,50.989,-122.411
825,18,50.989,32.989
826,13,50.989,37.989
827,11.6,50.989,39.389
828,561.4,50.989,-510.411
829,2336.8,50.989,-2285.811
830,393.8,50.989,-342.811
831,33.8,50.989,17.189
832,8,50.989,42.989
833,75.2,50.989,-24.211
834,421.4,50.989,-370.411
835,32.2,50.989,18.789
836,101.8,50.989,-50.811
837,47.8,50.989,3.189
838,26.2,50.989,24.789
839,5.8,50.989,45.189
840,356.4,50.989,-305.411
841,8,2.799,-5.201
842,15,2.799,-12.201
843,3,2.799,-0.201
844,2,2.799,0.799
845,3,2.799,-0.201
846,2,2.799,0.799
847,2,2.799,0.799
848,2,2.799,0.799
849,2,2.799,0.799
850,2,2.799,0.799
851,4,2.799,-1.201
852,2,2.799,0.799
853,3,2.799,-0.201
854,15,2.799,-12.201
855,286.6,2.799,-283.801
856,5,2.799,-2.201
857,3,2.799,-0.201
858,2,2.799,0.799
859,2,2.799,0.799
860,26.4,2.799,-23.601
861,2,2.799,0.799
862,2,2.799,0.799
863,10,2.799,-7.201
864,2,2.799,0.799
865,3,2.799,-0.201
866,2,2.799,0.799
867,6,2.799,-3.201
868,4.8,2.799,-2.001
869,5818.2,2.799,-5815.401
870,4,2.799,-1.201
871,2,2.799,0.799
872,3.6,2.799,-0.801
873,36.4,2.799,-33.601
874,6,2.799,-3.201
875,3,2.799,-0.201
876,16,2.799,-13.201
877,6.4,2.799,-3.601
878,2,2.799,0.799
879,2,2.799,0.799
880,3,2.799,-0.201
881,2,2.799,0.799
882,2,2.799,0.799
883,2,2.799,0.799
884,3,2.799,-0.201
885,4,2.799,-1.201
886,2,2.799,0.799
887,2,2.799,0.799
888,2,2.799,0.799
889,2,2.799,0.799
890,32,2.799,-29.201
891,2,2.799,0.799
892,2,2.799,0.799
893,2,2.799,0.799
894,2,2.799,0.799
895,3,2.799,-0.201
896,3,2.799,-0.201
897,2,2.799,0.799
898,22.2,2.799,-19.401
899,2,2.799,0.799
900,2,2.799,0.799
901,1,1.279,0.279
902,1,1.279,0.279
903,1,1.279,0.279
904,1,1.279,0.279
905,1,1.279,0.279
906,1,1.279,0.279
907,1,1.279,0.279
908,1,1.279,0.279
909,1,1.279,0.279
910,1,1.279,0.279
911,1,1.279,0.279
912,1,1.279,0.279
913,1,1.279,0.279
914,1,1.279,0.279
915,1,1.279,0.279
916,1,1.279,0.279
917,1,1.279,0.279
918,1,1.279,0.279
919,1,1.279,0.279
920,1,1.279,0.279
921,1,1.279,0.279
922,1,1.279,0.279
923,1,1.279,0.279
924,1,1.279,0.279
925,1,1.279,0.279
926,1,1.279,0.279
927,1,1.279,0.279
928,1,1.279,0.279
929,1,1.279,0.279
930,1,1.279,0.279
931,1,1.279,0.279
932,1,1.279,0.279
933,1,1.279,0.279
934,1,1.279,0.279
935,1,1.279,0.279
936,1,1.279,0.279
937,1,1.279,0.279
938,1,1.279,0.279
939,1,1.279,0.279
940,1,1.279,0.279
941,1,1.279,0.279
942,1,1.279,0.279
943,1,1.279,0.279
944,1,1.279,0.279
945,1,1.279,0.279
946,1,1.279,0.279
947,1,1.279,0.279
948,1,1.279,0.279
949,1,1.279,0.279
950,1,1.279,0.279
951,1,1.279,0.279
952,1,1.279,0.279
953,1,1.279,0.279
954,1,1.279,0.279
955,1,1.279,0.279
956,1,1.279,0.279
957,1,1.279,0.279
958,1,1.279,0.279
959,1,1.279,0.279
960,1,1.279,0.279
961,1,5.9,4.9
962,1,2.041,1.041
963,2,5.9,3.9
964,6.2,5.9,-0.3
965,8,2.041,-5.959
966,1.2,5.9,4.7
967,1,5.9,4.9
968,1,5.9,4.9
969,1,5.9,4.9
970,1,2.041,1.041
971,5,2.041,-2.959
972,1,5.9,4.9
973,2,5.9,3.9
974,1,2.041,1.041
975,1,5.9,4.9
976,1,2.041,1.041
977,1,5.9,4.9
978,1,5.9,4.9
979,1,2.041,1.041
980,6.2,5.9,-0.3
981,1,2.041,1.041
982,4,5.9,1.9
983,1,5.9,4.9
984,0.8,5.9,5.1
985,1,5.9,4.9
986,1,5.9,4.9
987,1,2.041,1.041
988,1,2.041,1.041
989,1,5.9,4.9
990,0.2,5.9,5.7
991,1.2,2.041,0.841
992,1.2,5.9,4.7
993,0.2,0.745,0.545
994,0.4,5.9,5.5
995,68.2,2.041,-66.159
996,1.8,5.9,4.1
997,1,5.9,4.9
998,1,5.9,4.9
999,1,5.9,4.9
1000,3,5.9,2.9
1001,1,2.041,1.041
1002,1,5.9,4.9
1003,1,2.041,1.041
1004,2,5.9,3.9
1005,1,5.9,4.9
1006,1,5.9,4.9
1007,4,5.9,1.9
1008,0.8,5.9,5.1
1009,2,5.9,3.9
1010,1,2.041,1.041
1011,1,5.9,4.9
1012,0.8,2.041,1.241
1013,1,2.041,1.041
1014,1,0.745,-0.255
1015,1,5.9,4.9
1016,1,5.9,4.9
1017,1,5.9,4.9
