inst#,actual,predicted,error
185,39.4,37.501,-1.899
186,24,37.501,13.501
187,36.2,37.501,1.301
188,12.6,37.501,24.901
189,83.4,72.266,-11.134
190,85.6,74.202,-11.398
191,34.8,37.386,2.586
192,84.2,81.397,-2.803
193,64,37.501,-26.499
194,35,37.501,2.501
195,18.2,81.397,63.197
196,39.4,37.501,-1.899
197,60.4,37.501,-22.899
198,2.2,37.501,35.301
199,85.4,72.266,-13.134
200,84.6,37.386,-47.214
201,75.4,74.202,-1.198
202,34.6,37.386,2.786
203,83.2,81.397,-1.803
204,63.6,37.501,-26.099
205,34.6,37.501,2.901
206,52.8,81.397,28.597
207,42.2,81.397,39.197
208,30.8,37.501,6.701
209,84.8,72.266,-12.534
210,64.4,72.266,7.866
211,34.8,37.386,2.586
212,83.6,81.397,-2.203
213,64.2,37.501,-26.699
214,35.4,37.501,2.101
215,53,35.65,-17.35
216,3,81.397,78.397
217,54.4,37.501,-16.899
218,10.4,37.501,27.101
219,53.4,35.65,-17.75
220,85.4,37.501,-47.899
221,84.6,81.397,-3.203
222,30.2,37.501,7.301
223,45.4,83.274,37.874
224,23.8,81.397,57.597
225,55.8,37.501,-18.299
226,88.4,72.266,-16.134
227,66.8,72.266,5.466
228,37.4,37.386,-0.014
229,88.2,35.473,-52.727
230,24,72.266,48.266
231,18,37.386,19.386
232,18.4,35.473,17.073
233,82.6,81.397,-1.203
234,63.2,37.501,-25.699
235,34.6,37.501,2.901
236,83.6,81.397,-2.203
237,84.6,37.501,-47.099
238,75.2,83.274,8.074
239,35.2,37.501,2.301
240,82.8,81.397,-1.403
241,192.8,173.403,-19.397
242,177.6,173.403,-4.197
243,177.2,173.403,-3.797
244,176,173.403,-2.597
245,175.6,173.403,-2.197
246,176,173.403,-2.597
247,175,173.403,-1.597
248,174.8,173.403,-1.397
249,175.4,173.403,-1.997
250,174.8,173.403,-1.397
251,174.8,173.403,-1.397
252,175,173.403,-1.597
253,175.2,173.403,-1.797
254,174.8,173.403,-1.397
255,174.6,173.403,-1.197
256,175,173.403,-1.597
257,177.6,173.403,-4.197
258,172.6,173.403,0.803
259,172.6,173.403,0.803
260,176,173.403,-2.597
261,172.2,173.403,1.203
262,172.2,173.403,1.203
263,172.6,173.403,0.803
264,172.4,173.403,1.003
265,172,173.403,1.403
266,171.8,173.403,1.603
267,172,173.403,1.403
268,172.6,173.403,0.803
269,171.8,173.403,1.603
270,172,173.403,1.403
271,172.2,173.403,1.203
272,174.4,173.403,-0.997
273,171.8,173.403,1.603
274,172.8,173.403,0.603
275,172.4,173.403,1.003
276,172,173.403,1.403
277,172,173.403,1.403
278,171.4,173.403,2.003
279,173,173.403,0.403
280,172.6,173.403,0.803
281,172.4,173.403,1.003
282,172.2,173.403,1.203
283,172.2,173.403,1.203
284,174,173.403,-0.597
285,172.4,173.403,1.003
286,172,173.403,1.403
287,172.2,173.403,1.203
288,172,173.403,1.403
289,172.2,173.403,1.203
290,173.8,173.403,-0.397
291,173.8,173.403,-0.397
292,174,173.403,-0.597
293,174,173.403,-0.597
294,172,173.403,1.403
295,171.6,173.403,1.803
296,172,173.403,1.403
297,171.8,173.403,1.603
298,171.2,173.403,2.203
299,171.6,173.403,1.803
300,171,173.403,2.403
301,3.2,3,-0.2
302,2,3,1
303,12.6,3,-9.6
304,10,3,-7
305,17.6,3,-14.6
306,1.2,3,1.8
307,4.2,3,-1.2
308,1.2,3,1.8
309,3.2,3,-0.2
310,2.4,3,0.6
311,2,3,1
312,31.4,3,-28.4
313,1.2,3,1.8
314,0.2,3,2.8
315,1,3,2
316,4.6,3,-1.6
317,0.2,3,2.8
318,0.4,3,2.6
319,1,3,2
320,20,3,-17
321,7.4,3,-4.4
322,1,3,2
323,2,3,1
324,2.4,3,0.6
325,1,3,2
326,1.2,3,1.8
327,1.2,3,1.8
328,15,3,-12
329,2.6,3,0.4
330,0.2,3,2.8
331,1.2,3,1.8
332,3.4,3,-0.4
333,12.4,3,-9.4
334,1,3,2
335,12.6,3,-9.6
336,3.2,3,-0.2
337,5.2,3,-2.2
338,11.2,3,-8.2
339,2,3,1
340,12.4,3,-9.4
341,9.2,3,-6.2
342,1.2,3,1.8
343,3.2,3,-0.2
344,5.6,3,-2.6
345,15,3,-12
346,5.2,3,-2.2
347,4,3,-1
348,4.4,3,-1.4
349,0.2,3,2.8
350,0.2,3,2.8
351,12,3,-9
352,1.2,3,1.8
353,14.2,3,-11.2
354,0.2,3,2.8
355,1,3,2
356,7.8,3,-4.8
357,1,3,2
358,14.8,3,-11.8
359,2,3,1
360,0.2,3,2.8
361,926.8,47.997,-878.803
362,846.6,47.997,-798.603
363,111.8,47.997,-63.803
364,776,47.997,-728.003
365,807.6,47.997,-759.603
366,63,47.997,-15.003
367,858.4,47.997,-810.403
368,850,47.997,-802.003
369,105.4,47.997,-57.403
370,772.6,47.997,-724.603
371,802,47.997,-754.003
372,12.8,47.997,35.197
373,26.4,47.997,21.597
374,62.2,47.997,-14.203
375,21.6,47.997,26.397
376,26.6,47.997,21.397
377,56,47.997,-8.003
378,11.2,47.997,36.797
379,9,47.997,38.997
380,64.4,47.997,-16.403
381,16,47.997,31.997
382,54,47.997,-6.003
383,20.4,47.997,27.597
384,44,47.997,3.997
385,14.8,47.997,33.197
386,64.6,47.997,-16.603
387,50.4,47.997,-2.403
388,61.6,47.997,-13.603
389,602.8,47.997,-554.803
390,3.2,47.997,44.797
391,56.8,47.997,-8.803
392,44.4,47.997,3.597
393,3.2,47.997,44.797
394,193.8,47.997,-145.803
395,46.8,47.997,1.197
396,2.2,47.997,45.797
397,19.4,47.997,28.597
398,49.6,47.997,-1.603
399,28.4,47.997,19.597
400,29.4,47.997,18.597
401,50,47.997,-2.003
402,5.6,47.997,42.397
403,66.8,47.997,-18.803
404,44.8,47.997,3.197
405,36.8,47.997,11.197
406,58.8,47.997,-10.803
407,25.4,47.997,22.597
408,31.8,47.997,16.197
409,60.2,47.997,-12.203
410,5.4,47.997,42.597
411,56.4,47.997,-8.403
412,22.4,47.997,25.597
413,6,47.997,41.997
414,27.4,47.997,20.597
415,42.8,47.997,5.197
416,54.2,47.997,-6.203
417,95.8,47.997,-47.803
418,27.4,47.997,20.597
419,716.6,47.997,-668.603
420,27.4,47.997,20.597
421,242.6,177.799,-64.801
422,177.8,176.599,-1.201
423,177.6,177.799,0.199
424,179.4,176.6,-2.8
425,177.4,177.799,0.399
426,177.8,176.599,-1.201
427,178.6,177.799,-0.801
428,177,175.799,-1.201
429,181.8,177.799,-4.001
430,176.8,177.799,0.999
431,176.6,177.799,1.199
432,176.6,177.799,1.199
433,177,177.799,0.799
434,180.4,177.799,-2.601
435,177,177.799,0.799
436,177.2,177.799,0.599
437,177,177.799,0.799
438,176.6,177.799,1.199
439,176.4,177.799,1.399
440,177.2,177.799,0.599
441,177.2,177.799,0.599
442,177,177.799,0.799
443,177,177.799,0.799
444,176.8,177.799,0.999
445,177.2,177.799,0.599
446,177,177.799,0.799
447,176.4,177.799,1.399
448,176.8,177.799,0.999
449,176.8,177.799,0.999
450,177,177.799,0.799
451,175.4,176.599,1.199
452,175.8,176.599,0.799
453,176,176.599,0.599
454,179.2,176.599,-2.601
455,180.8,176.599,-4.201
456,178.8,176.599,-2.201
457,175.6,176.599,0.999
458,175.4,176.599,1.199
459,175.8,176.599,0.799
460,175.4,176.599,1.199
461,175.4,176.093,0.693
462,178.8,177.799,-1.001
463,177,177.799,0.799
464,176.6,176.599,-0.001
465,176.2,176.599,0.399
466,179.6,177.799,-1.801
467,175.6,175.799,0.199
468,176,176.599,0.599
469,176.2,176.6,0.4
470,177.6,176.6,-1
471,175.2,176.6,1.4
472,175.4,176.6,1.2
473,175.4,176.6,1.2
474,175.4,176.6,1.2
475,175.8,176.6,0.8
476,176.8,176.6,-0.2
477,175.4,176.599,1.199
478,175.2,176.599,1.399
479,175.4,176.599,1.199
480,175.6,176.599,0.999
481,5729,5425.002,-303.998
482,5384.4,5425.002,40.602
483,5359.8,5425.002,65.202
484,5396.6,5425.002,28.402
485,5437.8,5425.002,-12.798
486,5410,5425.002,15.002
487,5378.8,5425.002,46.202
488,5405.6,5425.002,19.402
489,5416,5425.002,9.002
490,5428.6,5425.002,-3.598
491,5382.8,5425.002,42.202
492,5345.4,5425.002,79.602
493,5343.8,5425.002,81.202
494,5375.2,5425.002,49.802
495,5392.4,5425.002,32.602
496,5404.8,5425.002,20.202
497,5423.8,5425.002,1.202
498,5448,5425.002,-22.998
499,5405.2,5425.002,19.802
500,5380.2,5425.002,44.802
501,5410,5425.002,15.002
502,5465.8,5425.002,-40.798
503,5449.8,5425.002,-24.798
504,5366,5425.002,59.002
505,5358,5425.002,67.002
506,5386.6,5425.002,38.402
507,5434.8,5425.002,-9.798
508,5465.4,5425.002,-40.398
509,5401.6,5425.002,23.402
510,5395.4,5425.002,29.602
511,5418,5425.002,7.002
512,5409.6,5425.002,15.402
513,5426.2,5425.002,-1.198
514,5466.2,5425.002,-41.198
515,5446.6,5425.002,-21.598
516,5450.8,5425.002,-25.798
517,5400.8,5425.002,24.202
518,5455.6,5425.002,-30.598
519,5479.4,5425.002,-54.398
520,5478,5425.002,-52.998
521,5459.6,5425.002,-34.598
522,5448,5425.002,-22.998
523,5445,5425.002,-19.998
524,5451.2,5425.002,-26.198
525,5425.2,5425.002,-0.198
526,5421.8,5425.002,3.202
527,5470.8,5425.002,-45.798
528,5436.4,5425.002,-11.398
529,5413.4,5425.002,11.602
530,5396.6,5425.002,28.402
531,5444.2,5425.002,-19.198
532,5461.2,5425.002,-36.198
533,5485.4,5425.002,-60.398
534,5470,5425.002,-44.998
535,5434.8,5425.002,-9.798
536,5408.8,5425.002,16.202
537,5454.8,5425.002,-29.798
538,5485.6,5425.002,-60.598
539,5461.2,5425.002,-36.198
540,5482.4,5425.002,-57.398
541,1,2.2,1.2
542,1,-0.198,-1.198
543,1,2.2,1.2
544,1,2.2,1.2
545,1,2.2,1.2
546,1,2.2,1.2
547,1,2.2,1.2
548,1,2.2,1.2
549,1,2.2,1.2
550,1,2.2,1.2
551,1,2.2,1.2
552,1,-0.198,-1.198
553,1,-0.198,-1.198
554,1,2.2,1.2
555,1,2.2,1.2
556,1,2.2,1.2
557,1,2.2,1.2
558,1,2.2,1.2
559,1,-0.198,-1.198
560,1,2.2,1.2
561,1,2.2,1.2
562,1,2.2,1.2
563,1,2.2,1.2
564,1,2.2,1.2
565,1,2.2,1.2
566,1,2.2,1.2
567,1,2.2,1.2
568,1,2.2,1.2
569,1,2.2,1.2
570,1,2.2,1.2
571,1,-0.198,-1.198
572,1,2.2,1.2
573,1,2.2,1.2
574,1,2.2,1.2
575,1,-0.198,-1.198
576,1,2.2,1.2
577,1,2.2,1.2
578,1,-0.198,-1.198
579,1,2.2,1.2
580,1,-0.198,-1.198
581,1,2.2,1.2
582,1,2.2,1.2
583,1,2.2,1.2
584,1,2.2,1.2
585,1,2.2,1.2
586,1,2.2,1.2
587,1,2.2,1.2
588,1,2.2,1.2
589,1,2.2,1.2
590,1,2.2,1.2
591,1,2.2,1.2
592,1,2.2,1.2
593,1,2.2,1.2
594,1,2.2,1.2
595,1,2.2,1.2
596,1,2.2,1.2
597,1,2.2,1.2
598,1,2.2,1.2
599,1,2.2,1.2
600,1,-0.198,-1.198
601,20.4,21.4,1
602,20.2,21.4,1.2
603,20.2,21.4,1.2
604,20.2,21.4,1.2
605,20.2,21.4,1.2
606,20.2,21.4,1.2
607,20.2,21.4,1.2
608,20.4,21.4,1
609,20.2,21.4,1.2
610,20.2,21.4,1.2
611,20.2,21.4,1.2
612,20.2,21.4,1.2
613,20.2,21.4,1.2
614,20.2,21.4,1.2
615,20.2,21.4,1.2
616,20.4,21.4,1
617,20.2,21.4,1.2
618,20.2,21.4,1.2
619,20.2,21.4,1.2
620,20.2,21.4,1.2
621,20.2,21.4,1.2
622,20.2,21.4,1.2
623,20.2,21.4,1.2
624,20.2,21.4,1.2
625,20.2,21.4,1.2
626,20.4,21.4,1
627,20.2,21.4,1.2
628,20.2,21.4,1.2
629,20.2,21.4,1.2
630,20.2,21.4,1.2
631,20.2,21.4,1.2
632,20.4,21.4,1
633,20.2,21.4,1.2
634,20.2,21.4,1.2
635,20.2,21.4,1.2
636,20.2,21.4,1.2
637,20.4,21.4,1
638,20.2,21.4,1.2
639,20.4,21.4,1
640,20.2,21.4,1.2
641,20.2,21.4,1.2
642,20.2,21.4,1.2
643,20.2,21.4,1.2
644,20.2,21.4,1.2
645,20.4,21.4,1
646,20.2,21.4,1.2
647,20.2,21.4,1.2
648,20.2,21.4,1.2
649,20.2,21.4,1.2
650,23.8,21.4,-2.4
651,20.2,21.4,1.2
652,20.2,21.4,1.2
653,20.2,21.4,1.2
654,20.2,21.4,1.2
655,20.4,21.4,1
656,20.2,21.4,1.2
657,20.2,21.4,1.2
658,20.2,21.4,1.2
659,20.2,21.4,1.2
660,20.2,21.4,1.2
661,1,2.197,1.197
662,1,2.197,1.197
663,1,2.197,1.197
664,1,2.197,1.197
665,1,2.197,1.197
666,1,2.197,1.197
667,1,2.197,1.197
668,1,2.197,1.197
669,1,2.197,1.197
670,1,2.197,1.197
671,1,2.197,1.197
672,1,2.197,1.197
673,1,2.197,1.197
674,1,2.197,1.197
675,1,2.197,1.197
676,1,2.197,1.197
677,1,2.197,1.197
678,1,2.197,1.197
679,1,2.197,1.197
680,1,2.197,1.197
681,1,2.197,1.197
682,1,2.197,1.197
683,1,2.197,1.197
684,1,2.197,1.197
685,1,2.197,1.197
686,1,2.197,1.197
687,1,2.197,1.197
688,1,2.197,1.197
689,1,2.197,1.197
690,1,2.197,1.197
691,1,2.197,1.197
692,1,2.197,1.197
693,1,2.197,1.197
694,1,2.197,1.197
695,1,2.197,1.197
696,1,2.197,1.197
697,1,2.197,1.197
698,1,2.197,1.197
699,1,2.197,1.197
700,1,2.197,1.197
701,1,2.197,1.197
702,1,2.197,1.197
703,1,2.197,1.197
704,1,2.197,1.197
705,1,2.197,1.197
706,1,2.197,1.197
707,1,2.197,1.197
708,1,2.197,1.197
709,1,2.197,1.197
710,1,2.197,1.197
711,1,2.197,1.197
712,1,2.197,1.197
713,1,2.197,1.197
714,1,2.197,1.197
715,1,2.197,1.197
716,1,2.197,1.197
717,1,2.197,1.197
718,1,2.197,1.197
719,1,2.197,1.197
720,1,2.197,1.197
721,282,6.796,-275.204
722,1,6.796,5.796
723,312.8,6.796,-306.004
724,1,6.796,5.796
725,205.4,6.796,-198.604
726,1,6.796,5.796
727,511.4,6.796,-504.604
728,327.8,6.796,-321.004
729,1,6.796,5.796
730,59.6,6.796,-52.804
731,1,6.796,5.796
732,1,6.796,5.796
733,1,6.796,5.796
734,111.2,6.796,-104.404
735,18,6.796,-11.204
736,8.4,6.796,-1.604
737,549.8,6.796,-543.004
738,1,6.796,5.796
739,15980.6,6.796,-15973.804
740,87.4,6.796,-80.604
741,25,6.796,-18.204
742,11.8,6.796,-5.004
743,17.2,6.796,-10.404
744,29.2,6.796,-22.404
745,7,6.796,-0.204
746,18.4,6.796,-11.604
747,1,6.796,5.796
748,1,6.796,5.796
749,1,6.796,5.796
750,263,6.796,-256.204
751,17,6.796,-10.204
752,1,6.796,5.796
753,1,6.796,5.796
754,41.8,6.796,-35.004
755,4,6.796,2.796
756,3,6.796,3.796
757,4,6.796,2.796
758,8,6.796,-1.204
759,5,6.796,1.796
760,3,6.796,3.796
761,8,6.796,-1.204
762,10,6.796,-3.204
763,13,6.796,-6.204
764,13.2,6.796,-6.404
765,4,6.796,2.796
766,7,6.796,-0.204
767,2.8,6.796,3.996
768,3,6.796,3.796
769,4,6.796,2.796
770,2,6.796,4.796
771,4,6.796,2.796
772,1,6.796,5.796
773,1,6.796,5.796
774,1,6.796,5.796
775,1,6.796,5.796
776,1,6.796,5.796
777,10.2,6.796,-3.404
778,8.6,6.796,-1.804
779,12.2,6.796,-5.404
780,115.2,6.796,-108.404
781,34397,48.998,-34348.002
782,386,48.998,-337.002
783,55,48.998,-6.002
784,18.8,48.998,30.198
785,28.6,48.998,20.398
786,3442.8,48.998,-3393.802
787,1186.2,48.998,-1137.202
788,778.4,48.998,-729.402
789,90.4,48.998,-41.402
790,32.2,48.998,16.798
791,26.2,48.998,22.798
792,11677.2,48.998,-11628.202
793,7,48.998,41.998
794,15.2,48.998,33.798
795,250.4,48.998,-201.402
796,5.6,48.998,43.398
797,16.6,48.998,32.398
798,39,48.998,9.998
799,11.4,48.998,37.598
800,127.6,48.998,-78.602
801,19.8,48.998,29.198
802,10578.8,48.998,-10529.802
803,2693.8,48.998,-2644.802
804,25.8,48.998,23.198
805,33.6,48.998,15.398
806,851.2,48.998,-802.202
807,111.8,48.998,-62.802
808,20.8,48.998,28.198
809,13.2,48.998,35.798
810,51.6,48.998,-2.602
811,5,48.998,43.998
812,359,48.998,-310.002
813,7941.6,48.998,-7892.602
814,10425.8,48.998,-10376.802
815,281.6,48.998,-232.602
816,34.8,48.998,14.198
817,31.2,48.998,17.798
818,8,48.998,40.998
819,57,48.998,-8.002
820,19,48.998,29.998
821,186.4,48.998,-137.402
822,821,48.998,-772.002
823,17.2,48.998,31.798
824,173.4,48.998,-124.402
825,18,48.998,30.998
826,13,48.998,35.998
827,11.6,48.998,37.398
828,561.4,48.998,-512.402
829,2336.8,48.998,-2287.802
830,393.8,48.998,-344.802
831,33.8,48.998,15.198
832,8,48.998,40.998
833,75.2,48.998,-26.202
834,421.4,48.998,-372.402
835,32.2,48.998,16.798
836,101.8,48.998,-52.802
837,47.8,48.998,1.198
838,26.2,48.998,22.798
839,5.8,48.998,43.198
840,356.4,48.998,-307.402
841,8,3.2,-4.8
842,15,3.2,-11.8
843,3,3.2,0.2
844,2,3.2,1.2
845,3,3.2,0.2
846,2,3.2,1.2
847,2,3.2,1.2
848,2,3.2,1.2
849,2,3.2,1.2
850,2,3.2,1.2
851,4,3.2,-0.8
852,2,3.2,1.2
853,3,3.2,0.2
854,15,3.2,-11.8
855,286.6,3.2,-283.4
856,5,3.2,-1.8
857,3,3.2,0.2
858,2,3.2,1.2
859,2,3.2,1.2
860,26.4,3.2,-23.2
861,2,3.2,1.2
862,2,3.2,1.2
863,10,3.2,-6.8
864,2,3.2,1.2
865,3,3.2,0.2
866,2,3.2,1.2
867,6,3.2,-2.8
868,4.8,3.2,-1.6
869,5818.2,3.2,-5815
870,4,3.2,-0.8
871,2,3.2,1.2
872,3.6,3.2,-0.4
873,36.4,3.2,-33.2
874,6,3.2,-2.8
875,3,3.2,0.2
876,16,3.2,-12.8
877,6.4,3.2,-3.2
878,2,3.2,1.2
879,2,3.2,1.2
880,3,3.2,0.2
881,2,3.2,1.2
882,2,3.2,1.2
883,2,3.2,1.2
884,3,3.2,0.2
885,4,3.2,-0.8
886,2,3.2,1.2
887,2,3.2,1.2
888,2,3.2,1.2
889,2,3.2,1.2
890,32,3.2,-28.8
891,2,3.2,1.2
892,2,3.2,1.2
893,2,3.2,1.2
894,2,3.2,1.2
895,3,3.2,0.2
896,3,3.2,0.2
897,2,3.2,1.2
898,22.2,3.2,-19
899,2,3.2,1.2
900,2,3.2,1.2
901,1,-0.194,-1.194
902,1,-0.194,-1.194
903,1,-0.194,-1.194
904,1,-0.194,-1.194
905,1,-0.194,-1.194
906,1,-0.194,-1.194
907,1,-0.194,-1.194
908,1,-0.194,-1.194
909,1,-0.194,-1.194
910,1,-0.194,-1.194
911,1,-0.194,-1.194
912,1,-0.194,-1.194
913,1,-0.194,-1.194
914,1,-0.194,-1.194
915,1,-0.194,-1.194
916,1,-0.194,-1.194
917,1,-0.194,-1.194
918,1,-0.194,-1.194
919,1,-0.194,-1.194
920,1,-0.194,-1.194
921,1,-0.194,-1.194
922,1,-0.194,-1.194
923,1,-0.194,-1.194
924,1,-0.194,-1.194
925,1,-0.194,-1.194
926,1,-0.194,-1.194
927,1,-0.194,-1.194
928,1,-0.194,-1.194
929,1,-0.194,-1.194
930,1,-0.194,-1.194
931,1,-0.194,-1.194
932,1,-0.194,-1.194
933,1,-0.194,-1.194
934,1,-0.194,-1.194
935,1,-0.194,-1.194
936,1,-0.194,-1.194
937,1,-0.194,-1.194
938,1,-0.194,-1.194
939,1,-0.194,-1.194
940,1,-0.194,-1.194
941,1,-0.194,-1.194
942,1,-0.194,-1.194
943,1,-0.194,-1.194
944,1,-0.194,-1.194
945,1,-0.194,-1.194
946,1,-0.194,-1.194
947,1,-0.194,-1.194
948,1,-0.194,-1.194
949,1,-0.194,-1.194
950,1,-0.194,-1.194
951,1,-0.194,-1.194
952,1,-0.194,-1.194
953,1,-0.194,-1.194
954,1,-0.194,-1.194
955,1,-0.194,-1.194
956,1,-0.194,-1.194
957,1,-0.194,-1.194
958,1,-0.194,-1.194
959,1,-0.194,-1.194
960,1,-0.194,-1.194
961,1,2.198,1.198
962,1,2.196,1.196
963,2,2.198,0.198
964,6.2,2.198,-4.002
965,8,2.196,-5.804
966,1.2,2.198,0.998
967,1,2.198,1.198
968,1,2.198,1.198
969,1,2.198,1.198
970,1,2.196,1.196
971,5,2.196,-2.804
972,1,2.198,1.198
973,2,2.198,0.198
974,1,2.196,1.196
975,1,2.198,1.198
976,1,2.196,1.196
977,1,2.198,1.198
978,1,2.198,1.198
979,1,2.196,1.196
980,6.2,2.198,-4.002
981,1,2.196,1.196
982,4,2.198,-1.802
983,1,2.198,1.198
984,0.8,2.198,1.398
985,1,2.198,1.198
986,1,2.198,1.198
987,1,2.196,1.196
988,1,2.196,1.196
989,1,2.198,1.198
990,0.2,2.198,1.998
991,1.2,2.196,0.996
992,1.2,2.198,0.998
993,0.2,-0.996,-1.196
994,0.4,2.198,1.798
995,68.2,2.196,-66.004
996,1.8,2.198,0.398
997,1,2.198,1.198
998,1,2.198,1.198
999,1,2.198,1.198
1000,3,2.198,-0.802
1001,1,2.196,1.196
1002,1,2.198,1.198
1003,1,2.196,1.196
1004,2,2.198,0.198
1005,1,2.198,1.198
1006,1,2.198,1.198
1007,4,2.198,-1.802
1008,0.8,2.198,1.398
1009,2,2.198,0.198
1010,1,2.196,1.196
1011,1,2.198,1.198
1012,0.8,2.196,1.396
1013,1,2.196,1.196
1014,1,-0.996,-1.996
1015,1,2.198,1.198
1016,1,2.198,1.198
1017,1,2.198,1.198
1018,1,2.196,1.196
1019,15.6,2.198,-13.402
1020,0.6,2.198,1.598
1021,19.6,20.395,0.795
1022,19.4,20.395,0.995
1023,19.6,20.395,0.795
1024,19.4,20.395,0.995
1025,19.4,20.395,0.995
1026,19.6,20.395,0.795
1027,19.6,20.395,0.795
1028,19.4,20.395,0.995
1029,19.2,20.395,1.195
1030,19.6,20.395,0.795
