inst#,actual,predicted,error
134,9115.8,9012.807,-102.993
135,8921.4,9012.807,91.407
136,9009.2,9009.406,0.206
137,9047.2,8999.553,-47.647
138,9010.2,9012.807,2.607
139,8972.4,9012.807,40.407
140,8932.8,9012.807,80.007
141,9026.6,9012.807,-13.793
142,9045.6,8999.553,-46.047
143,9045.6,8999.553,-46.047
144,8976.2,9012.807,36.607
145,8998.8,9012.807,14.007
146,8981.8,9009.406,27.606
147,8987.2,9012.807,25.607
148,8936.8,9012.807,76.007
149,8991.2,9009.406,18.206
150,8968.4,8969.392,0.992
151,9036,9012.807,-23.193
152,8974.6,8852.882,-121.718
153,8979,9009.406,30.406
154,9145.8,9012.807,-132.993
155,9083.6,9009.406,-74.194
156,8937,8969.392,32.392
157,8973.4,8967.803,-5.597
158,9021.4,9012.807,-8.593
159,9034.6,9009.406,-25.194
160,9038.2,8969.392,-68.808
161,8986,9009.406,23.406
162,8971.6,9012.807,41.207
163,8995,9009.406,14.406
164,8990.4,9012.807,22.407
165,8956.2,8852.882,-103.318
166,8966,8852.882,-113.118
167,9036,9009.406,-26.594
168,9011.8,9012.807,1.007
169,9036.6,9012.807,-23.793
170,8984,9012.807,28.807
171,8999,9012.807,13.807
172,9080.4,9012.807,-67.593
173,8941.2,9012.807,71.607
174,8940.6,9012.807,72.207
175,9008.4,9009.406,1.006
176,9038,8967.803,-70.197
177,8920.2,9012.807,92.607
178,8904,9012.807,108.807
179,9097.6,8969.392,-128.208
180,8981.2,9009.406,28.206
181,84,77.491,-6.509
182,64.2,46.851,-17.349
183,35,46.851,11.851
184,28.8,43.359,14.559
185,39.4,43.359,3.959
186,24,43.359,19.359
187,36.2,43.359,7.159
188,12.6,43.359,30.759
189,83.4,62.782,-20.618
190,85.6,62.782,-22.818
191,34.8,35.593,0.793
192,84.2,82.599,-1.601
193,64,53.397,-10.603
194,35,53.397,18.397
195,18.2,82.599,64.399
196,39.4,53.397,13.997
197,60.4,53.397,-7.003
198,2.2,53.397,51.197
199,85.4,62.782,-22.618
200,84.6,35.593,-49.007
201,75.4,62.782,-12.618
202,34.6,35.593,0.993
203,83.2,77.491,-5.709
204,63.6,43.359,-20.241
205,34.6,43.359,8.759
206,52.8,77.491,24.691
207,42.2,77.491,35.291
208,30.8,43.359,12.559
209,84.8,62.782,-22.018
210,64.4,66.19,1.79
211,34.8,35.593,0.793
212,83.6,82.599,-1.001
213,64.2,53.397,-10.803
214,35.4,53.397,17.997
215,53,52.003,-0.997
216,3,82.599,79.599
217,54.4,53.397,-1.003
218,10.4,53.397,42.997
219,53.4,52.003,-1.397
220,85.4,53.397,-32.003
221,84.6,82.599,-2.001
222,30.2,53.397,23.197
223,45.4,82.599,37.199
224,23.8,82.599,58.799
225,55.8,53.397,-2.403
226,88.4,62.782,-25.618
227,66.8,66.19,-0.61
228,37.4,35.593,-1.807
229,88.2,39.18,-49.02
230,24,62.782,38.782
231,18,35.593,17.593
232,18.4,39.18,20.78
233,82.6,77.491,-5.109
234,63.2,46.851,-16.349
235,34.6,46.851,12.251
236,83.6,77.491,-6.109
237,84.6,46.851,-37.749
238,75.2,74.199,-1.001
239,35.2,46.851,11.651
240,82.8,82.599,-0.201
241,192.8,173.198,-19.602
242,177.6,173.198,-4.402
243,177.2,173.198,-4.002
244,176,173.198,-2.802
245,175.6,173.198,-2.402
246,176,173.198,-2.802
247,175,173.198,-1.802
248,174.8,173.198,-1.602
249,175.4,173.198,-2.202
250,174.8,173.198,-1.602
251,174.8,173.198,-1.602
252,175,173.198,-1.802
253,175.2,173.198,-2.002
254,174.8,173.198,-1.602
255,174.6,173.198,-1.402
256,175,173.198,-1.802
257,177.6,173.198,-4.402
258,172.6,173.198,0.598
259,172.6,173.198,0.598
260,176,173.198,-2.802
261,172.2,173.198,0.998
262,172.2,173.198,0.998
263,172.6,173.198,0.598
264,172.4,173.198,0.798
265,172,173.198,1.198
266,171.8,173.198,1.398
267,172,173.198,1.198
268,172.6,173.198,0.598
269,171.8,173.198,1.398
270,172,173.198,1.198
271,172.2,173.198,0.998
272,174.4,173.198,-1.202
273,171.8,173.198,1.398
274,172.8,173.198,0.398
275,172.4,173.198,0.798
276,172,173.198,1.198
277,172,173.198,1.198
278,171.4,173.198,1.798
279,173,173.198,0.198
280,172.6,173.198,0.598
281,172.4,173.198,0.798
282,172.2,173.198,0.998
283,172.2,173.198,0.998
284,174,173.198,-0.802
285,172.4,173.198,0.798
286,172,173.198,1.198
287,172.2,173.198,0.998
288,172,173.198,1.198
289,172.2,173.198,0.998
290,173.8,173.198,-0.602
291,173.8,173.198,-0.602
292,174,173.198,-0.802
293,174,173.198,-0.802
294,172,173.198,1.198
295,171.6,173.198,1.598
296,172,173.198,1.198
297,171.8,173.198,1.398
298,171.2,173.198,1.998
299,171.6,173.198,1.598
300,171,173.198,2.198
301,3.2,2.997,-0.203
302,2,2.997,0.997
303,12.6,2.997,-9.603
304,10,2.997,-7.003
305,17.6,2.997,-14.603
306,1.2,2.997,1.797
307,4.2,2.997,-1.203
308,1.2,2.997,1.797
309,3.2,2.997,-0.203
310,2.4,2.997,0.597
311,2,2.997,0.997
312,31.4,2.997,-28.403
313,1.2,2.997,1.797
314,0.2,2.997,2.797
315,1,2.997,1.997
316,4.6,2.997,-1.603
317,0.2,2.997,2.797
318,0.4,2.997,2.597
319,1,2.997,1.997
320,20,2.997,-17.003
321,7.4,2.997,-4.403
322,1,2.997,1.997
323,2,2.997,0.997
324,2.4,2.997,0.597
325,1,2.997,1.997
326,1.2,2.997,1.797
327,1.2,2.997,1.797
328,15,2.997,-12.003
329,2.6,2.997,0.397
330,0.2,2.997,2.797
331,1.2,2.997,1.797
332,3.4,2.997,-0.403
333,12.4,2.997,-9.403
334,1,2.997,1.997
335,12.6,2.997,-9.603
336,3.2,2.997,-0.203
337,5.2,2.997,-2.203
338,11.2,2.997,-8.203
339,2,2.997,0.997
340,12.4,2.997,-9.403
341,9.2,2.997,-6.203
342,1.2,2.997,1.797
343,3.2,2.997,-0.203
344,5.6,2.997,-2.603
345,15,2.997,-12.003
346,5.2,2.997,-2.203
347,4,2.997,-1.003
348,4.4,2.997,-1.403
349,0.2,2.997,2.797
350,0.2,2.997,2.797
351,12,2.997,-9.003
352,1.2,2.997,1.797
353,14.2,2.997,-11.203
354,0.2,2.997,2.797
355,1,2.997,1.997
356,7.8,2.997,-4.803
357,1,2.997,1.997
358,14.8,2.997,-11.803
359,2,2.997,0.997
360,0.2,2.997,2.797
361,926.8,47.8,-879
362,846.6,47.8,-798.8
363,111.8,47.8,-64
364,776,47.8,-728.2
365,807.6,47.8,-759.8
366,63,47.8,-15.2
367,858.4,47.8,-810.6
368,850,47.8,-802.2
369,105.4,47.8,-57.6
370,772.6,47.8,-724.8
371,802,47.8,-754.2
372,12.8,47.8,35
373,26.4,47.8,21.4
374,62.2,47.8,-14.4
375,21.6,47.8,26.2
376,26.6,47.8,21.2
377,56,47.8,-8.2
378,11.2,47.8,36.6
379,9,47.8,38.8
380,64.4,47.8,-16.6
381,16,47.8,31.8
382,54,47.8,-6.2
383,20.4,47.8,27.4
384,44,47.8,3.8
385,14.8,47.8,33
386,64.6,47.8,-16.8
387,50.4,47.8,-2.6
388,61.6,47.8,-13.8
389,602.8,47.8,-555
390,3.2,47.8,44.6
391,56.8,47.8,-9
392,44.4,47.8,3.4
393,3.2,47.8,44.6
394,193.8,47.8,-146
395,46.8,47.8,1
396,2.2,47.8,45.6
397,19.4,47.8,28.4
398,49.6,47.8,-1.8
399,28.4,47.8,19.4
400,29.4,47.8,18.4
401,50,47.8,-2.2
402,5.6,47.8,42.2
403,66.8,47.8,-19
404,44.8,47.8,3
405,36.8,47.8,11
406,58.8,47.8,-11
407,25.4,47.8,22.4
408,31.8,47.8,16
409,60.2,47.8,-12.4
410,5.4,47.8,42.4
411,56.4,47.8,-8.6
412,22.4,47.8,25.4
413,6,47.8,41.8
414,27.4,47.8,20.4
415,42.8,47.8,5
416,54.2,47.8,-6.4
417,95.8,47.8,-48
418,27.4,47.8,20.4
419,716.6,47.8,-668.8
420,27.4,47.8,20.4
421,242.6,177.601,-64.999
422,177.8,176.399,-1.401
423,177.6,177.601,0.001
424,179.4,176.402,-2.998
425,177.4,177.601,0.201
426,177.8,176.399,-1.401
427,178.6,177.601,-0.999
428,177,176.6,-0.4
429,181.8,177.601,-4.199
430,176.8,177.601,0.801
431,176.6,177.601,1.001
432,176.6,177.601,1.001
433,177,177.601,0.601
434,180.4,177.601,-2.799
435,177,177.601,0.601
436,177.2,177.601,0.401
437,177,177.601,0.601
438,176.6,177.601,1.001
439,176.4,177.601,1.201
440,177.2,177.601,0.401
441,177.2,177.601,0.401
442,177,177.601,0.601
443,177,177.601,0.601
444,176.8,177.601,0.801
445,177.2,177.601,0.401
446,177,177.601,0.601
447,176.4,177.601,1.201
448,176.8,177.601,0.801
449,176.8,177.601,0.801
450,177,177.601,0.601
451,175.4,176.399,0.999
452,175.8,176.399,0.599
453,176,176.399,0.399
454,179.2,176.399,-2.801
455,180.8,176.399,-4.401
456,178.8,176.399,-2.401
457,175.6,176.399,0.799
458,175.4,176.399,0.999
459,175.8,176.399,0.599
460,175.4,176.399,0.999
461,175.4,176.399,0.999
462,178.8,177.601,-1.199
463,177,177.601,0.601
464,176.6,176.399,-0.201
465,176.2,176.399,0.199
466,179.6,177.601,-1.999
467,175.6,176.6,1
468,176,176.399,0.399
469,176.2,176.402,0.202
470,177.6,176.402,-1.198
471,175.2,176.402,1.202
472,175.4,176.402,1.002
473,175.4,176.402,1.002
474,175.4,176.402,1.002
475,175.8,176.402,0.602
476,176.8,176.402,-0.398
477,175.4,176.399,0.999
478,175.2,176.399,1.199
479,175.4,176.399,0.999
480,175.6,176.399,0.799
481,5729,5425.203,-303.797
482,5384.4,5425.203,40.803
483,5359.8,5425.203,65.403
484,5396.6,5425.203,28.603
485,5437.8,5425.203,-12.597
486,5410,5425.203,15.203
487,5378.8,5425.203,46.403
488,5405.6,5425.203,19.603
489,5416,5425.203,9.203
490,5428.6,5425.203,-3.397
491,5382.8,5425.203,42.403
492,5345.4,5425.203,79.803
493,5343.8,5425.203,81.403
494,5375.2,5425.203,50.003
495,5392.4,5425.203,32.803
496,5404.8,5425.203,20.403
497,5423.8,5425.203,1.403
498,5448,5425.203,-22.797
499,5405.2,5425.203,20.003
500,5380.2,5425.203,45.003
501,5410,5425.203,15.203
502,5465.8,5425.203,-40.597
503,5449.8,5425.203,-24.597
504,5366,5425.203,59.203
505,5358,5425.203,67.203
506,5386.6,5425.203,38.603
507,5434.8,5425.203,-9.597
508,5465.4,5425.203,-40.197
509,5401.6,5425.203,23.603
510,5395.4,5425.203,29.803
511,5418,5425.203,7.203
512,5409.6,5425.203,15.603
513,5426.2,5425.203,-0.997
514,5466.2,5425.203,-40.997
515,5446.6,5425.203,-21.397
516,5450.8,5425.203,-25.597
517,5400.8,5425.203,24.403
518,5455.6,5425.203,-30.397
519,5479.4,5425.203,-54.197
520,5478,5425.203,-52.797
521,5459.6,5425.203,-34.397
522,5448,5425.203,-22.797
523,5445,5425.203,-19.797
524,5451.2,5425.203,-25.997
525,5425.2,5425.203,0.003
526,5421.8,5425.203,3.403
527,5470.8,5425.203,-45.597
528,5436.4,5425.203,-11.197
529,5413.4,5425.203,11.803
530,5396.6,5425.203,28.603
531,5444.2,5425.203,-18.997
532,5461.2,5425.203,-35.997
533,5485.4,5425.203,-60.197
534,5470,5425.203,-44.797
535,5434.8,5425.203,-9.597
536,5408.8,5425.203,16.403
537,5454.8,5425.203,-29.597
538,5485.6,5425.203,-60.397
539,5461.2,5425.203,-35.997
540,5482.4,5425.203,-57.197
541,1,0,-1
542,1,2,1
543,1,0,-1
544,1,0,-1
545,1,0,-1
546,1,0,-1
547,1,0,-1
548,1,0,-1
549,1,0,-1
550,1,0,-1
551,1,0,-1
552,1,2,1
553,1,2,1
554,1,0,-1
555,1,0,-1
556,1,0,-1
557,1,0,-1
558,1,0,-1
559,1,2,1
560,1,0,-1
561,1,0,-1
562,1,0,-1
563,1,0,-1
564,1,0,-1
565,1,0,-1
566,1,0,-1
567,1,0,-1
568,1,0,-1
569,1,0,-1
570,1,0,-1
571,1,2,1
572,1,0,-1
573,1,0,-1
574,1,0,-1
575,1,2,1
576,1,0,-1
577,1,0,-1
578,1,2,1
579,1,0,-1
580,1,2,1
581,1,0,-1
582,1,0,-1
583,1,0,-1
584,1,0,-1
585,1,0,-1
586,1,0,-1
587,1,0,-1
588,1,0,-1
589,1,0,-1
590,1,0,-1
591,1,0,-1
592,1,0,-1
593,1,0,-1
594,1,0,-1
595,1,0,-1
596,1,0,-1
597,1,0,-1
598,1,0,-1
599,1,0,-1
600,1,2,1
601,20.4,19.399,-1.001
602,20.2,21.198,0.998
603,20.2,21.198,0.998
604,20.2,19.399,-0.801
605,20.2,21.198,0.998
606,20.2,21.198,0.998
607,20.2,21.198,0.998
608,20.4,21.198,0.798
609,20.2,21.198,0.998
610,20.2,21.198,0.998
611,20.2,21.198,0.998
612,20.2,21.198,0.998
613,20.2,21.198,0.998
614,20.2,21.198,0.998
615,20.2,21.198,0.998
616,20.4,21.198,0.798
617,20.2,19.399,-0.801
618,20.2,21.198,0.998
619,20.2,21.198,0.998
620,20.2,19.399,-0.801
621,20.2,19.399,-0.801
622,20.2,19.399,-0.801
623,20.2,19.399,-0.801
624,20.2,19.399,-0.801
625,20.2,19.399,-0.801
626,20.4,19.399,-1.001
627,20.2,19.399,-0.801
628,20.2,19.399,-0.801
629,20.2,19.399,-0.801
630,20.2,21.198,0.998
631,20.2,21.198,0.998
632,20.4,21.198,0.798
633,20.2,19.399,-0.801
634,20.2,21.198,0.998
635,20.2,21.198,0.998
636,20.2,19.399,-0.801
637,20.4,19.399,-1.001
638,20.2,21.198,0.998
639,20.4,21.198,0.798
640,20.2,21.198,0.998
641,20.2,21.198,0.998
642,20.2,19.399,-0.801
643,20.2,21.198,0.998
644,20.2,21.198,0.998
645,20.4,21.198,0.798
646,20.2,21.198,0.998
647,20.2,21.198,0.998
648,20.2,21.198,0.998
649,20.2,21.198,0.998
650,23.8,21.198,-2.602
651,20.2,19.399,-0.801
652,20.2,21.198,0.998
653,20.2,21.198,0.998
654,20.2,21.198,0.998
655,20.4,21.198,0.798
656,20.2,21.198,0.998
657,20.2,21.198,0.998
658,20.2,19.399,-0.801
659,20.2,19.399,-0.801
660,20.2,19.399,-0.801
661,1,1.999,0.999
662,1,1.999,0.999
663,1,1.999,0.999
664,1,1.999,0.999
665,1,1.999,0.999
666,1,1.999,0.999
667,1,1.999,0.999
668,1,1.999,0.999
669,1,1.999,0.999
670,1,1.999,0.999
671,1,1.999,0.999
672,1,1.999,0.999
673,1,1.999,0.999
674,1,1.999,0.999
675,1,1.999,0.999
676,1,1.999,0.999
677,1,1.999,0.999
678,1,1.999,0.999
679,1,1.999,0.999
680,1,1.999,0.999
681,1,1.999,0.999
682,1,1.999,0.999
683,1,1.999,0.999
684,1,1.999,0.999
685,1,1.999,0.999
686,1,1.999,0.999
687,1,1.999,0.999
688,1,1.999,0.999
689,1,1.999,0.999
690,1,1.999,0.999
691,1,1.999,0.999
692,1,1.999,0.999
693,1,1.999,0.999
694,1,1.999,0.999
695,1,1.999,0.999
696,1,1.999,0.999
697,1,1.999,0.999
698,1,1.999,0.999
699,1,1.999,0.999
700,1,1.999,0.999
701,1,1.999,0.999
702,1,1.999,0.999
703,1,1.999,0.999
704,1,1.999,0.999
705,1,1.999,0.999
706,1,1.999,0.999
707,1,1.999,0.999
708,1,1.999,0.999
709,1,1.999,0.999
710,1,1.999,0.999
711,1,1.999,0.999
712,1,1.999,0.999
713,1,1.999,0.999
714,1,1.999,0.999
715,1,1.999,0.999
716,1,1.999,0.999
717,1,1.999,0.999
718,1,1.999,0.999
719,1,1.999,0.999
720,1,1.999,0.999
721,282,6,-276
722,1,6,5
723,312.8,6,-306.8
724,1,6,5
725,205.4,6,-199.4
726,1,6,5
727,511.4,6,-505.4
728,327.8,6,-321.8
729,1,6,5
730,59.6,6,-53.6
731,1,6,5
732,1,6,5
733,1,6,5
734,111.2,6,-105.2
735,18,6,-12
736,8.4,6,-2.4
737,549.8,6,-543.8
738,1,6,5
739,15980.6,6,-15974.6
740,87.4,6,-81.4
741,25,6,-19
742,11.8,6,-5.8
743,17.2,6,-11.2
744,29.2,6,-23.2
745,7,6,-1
746,18.4,6,-12.4
747,1,6,5
748,1,6,5
749,1,6,5
750,263,6,-257
751,17,6,-11
752,1,6,5
753,1,6,5
754,41.8,6,-35.8
755,4,6,2
756,3,6,3
757,4,6,2
758,8,6,-2
759,5,6,1
760,3,6,3
761,8,6,-2
762,10,6,-4
763,13,6,-7
764,13.2,6,-7.2
765,4,6,2
766,7,6,-1
767,2.8,6,3.2
768,3,6,3
769,4,6,2
770,2,6,4
771,4,6,2
772,1,6,5
773,1,6,5
774,1,6,5
775,1,6,5
776,1,6,5
777,10.2,6,-4.2
778,8.6,6,-2.6
779,12.2,6,-6.2
780,115.2,6,-109.2
781,34397,48.802,-34348.198
782,386,48.802,-337.198
783,55,48.802,-6.198
784,18.8,48.802,30.002
785,28.6,48.802,20.202
786,3442.8,48.802,-3393.998
787,1186.2,48.802,-1137.398
788,778.4,48.802,-729.598
789,90.4,48.802,-41.598
790,32.2,48.802,16.602
791,26.2,48.802,22.602
792,11677.2,48.802,-11628.398
793,7,48.802,41.802
794,15.2,48.802,33.602
795,250.4,48.802,-201.598
796,5.6,48.802,43.202
797,16.6,48.802,32.202
798,39,48.802,9.802
799,11.4,48.802,37.402
800,127.6,48.802,-78.798
801,19.8,48.802,29.002
802,10578.8,48.802,-10529.998
803,2693.8,48.802,-2644.998
804,25.8,48.802,23.002
805,33.6,48.802,15.202
806,851.2,48.802,-802.398
807,111.8,48.802,-62.998
808,20.8,48.802,28.002
809,13.2,48.802,35.602
810,51.6,48.802,-2.798
811,5,48.802,43.802
812,359,48.802,-310.198
813,7941.6,48.802,-7892.798
814,10425.8,48.802,-10376.998
815,281.6,48.802,-232.798
816,34.8,48.802,14.002
817,31.2,48.802,17.602
818,8,48.802,40.802
819,57,48.802,-8.198
820,19,48.802,29.802
821,186.4,48.802,-137.598
822,821,48.802,-772.198
823,17.2,48.802,31.602
824,173.4,48.802,-124.598
825,18,48.802,30.802
826,13,48.802,35.802
827,11.6,48.802,37.202
828,561.4,48.802,-512.598
829,2336.8,48.802,-2287.998
830,393.8,48.802,-344.998
831,33.8,48.802,15.002
832,8,48.802,40.802
833,75.2,48.802,-26.398
834,421.4,48.802,-372.598
835,32.2,48.802,16.602
836,101.8,48.802,-52.998
837,47.8,48.802,1.002
838,26.2,48.802,22.602
839,5.8,48.802,43.002
840,356.4,48.802,-307.598
841,8,2.999,-5.001
842,15,2.999,-12.001
843,3,2.999,-0.001
844,2,2.999,0.999
845,3,2.999,-0.001
846,2,2.999,0.999
847,2,2.999,0.999
848,2,2.999,0.999
849,2,2.999,0.999
850,2,2.999,0.999
851,4,2.999,-1.001
852,2,2.999,0.999
853,3,2.999,-0.001
854,15,2.999,-12.001
855,286.6,2.999,-283.601
856,5,2.999,-2.001
857,3,2.999,-0.001
858,2,2.999,0.999
859,2,2.999,0.999
860,26.4,2.999,-23.401
861,2,2.999,0.999
862,2,2.999,0.999
863,10,2.999,-7.001
864,2,2.999,0.999
865,3,2.999,-0.001
866,2,2.999,0.999
867,6,2.999,-3.001
868,4.8,2.999,-1.801
869,5818.2,2.999,-5815.201
870,4,2.999,-1.001
871,2,2.999,0.999
872,3.6,2.999,-0.601
873,36.4,2.999,-33.401
874,6,2.999,-3.001
875,3,2.999,-0.001
876,16,2.999,-13.001
877,6.4,2.999,-3.401
878,2,2.999,0.999
879,2,2.999,0.999
880,3,2.999,-0.001
881,2,2.999,0.999
882,2,2.999,0.999
883,2,2.999,0.999
884,3,2.999,-0.001
885,4,2.999,-1.001
886,2,2.999,0.999
887,2,2.999,0.999
888,2,2.999,0.999
889,2,2.999,0.999
890,32,2.999,-29.001
891,2,2.999,0.999
892,2,2.999,0.999
893,2,2.999,0.999
894,2,2.999,0.999
895,3,2.999,-0.001
896,3,2.999,-0.001
897,2,2.999,0.999
898,22.2,2.999,-19.201
899,2,2.999,0.999
900,2,2.999,0.999
901,1,0,-1
902,1,0,-1
903,1,0,-1
904,1,0,-1
905,1,0,-1
906,1,0,-1
907,1,0,-1
908,1,0,-1
909,1,0,-1
910,1,0,-1
911,1,0,-1
912,1,0,-1
913,1,0,-1
914,1,0,-1
915,1,0,-1
916,1,0,-1
917,1,0,-1
918,1,0,-1
919,1,0,-1
920,1,0,-1
921,1,0,-1
922,1,0,-1
923,1,0,-1
924,1,0,-1
925,1,0,-1
926,1,0,-1
927,1,0,-1
928,1,0,-1
929,1,0,-1
930,1,0,-1
931,1,0,-1
932,1,0,-1
933,1,0,-1
934,1,0,-1
935,1,0,-1
936,1,0,-1
937,1,0,-1
938,1,0,-1
939,1,0,-1
940,1,0,-1
941,1,0,-1
942,1,0,-1
943,1,0,-1
944,1,0,-1
945,1,0,-1
946,1,0,-1
947,1,0,-1
948,1,0,-1
949,1,0,-1
950,1,0,-1
951,1,0,-1
952,1,0,-1
953,1,0,-1
954,1,0,-1
955,1,0,-1
956,1,0,-1
957,1,0,-1
958,1,0,-1
959,1,0,-1
960,1,0,-1
961,1,2,1
962,1,1.8,0.8
963,2,2,0
964,6.2,2,-4.2
965,8,1.8,-6.2
966,1.2,2,0.8
967,1,2,1
968,1,2,1
969,1,2,1
970,1,1.8,0.8
971,5,1.8,-3.2
972,1,2,1
973,2,2,0
974,1,1.8,0.8
975,1,2,1
976,1,1.8,0.8
977,1,2,1
978,1,2,1
979,1,1.8,0.8
980,6.2,2,-4.2
981,1,1.8,0.8
982,4,2,-2
983,1,2,1
984,0.8,2,1.2
985,1,2,1
986,1,2,1
987,1,1.8,0.8
988,1,1.8,0.8
989,1,2,1
990,0.2,2,1.8
991,1.2,1.8,0.6
992,1.2,2,0.8
993,0.2,1.195,0.995
994,0.4,2,1.6
995,68.2,1.8,-66.4
996,1.8,2,0.2
997,1,2,1
998,1,2,1
999,1,2,1
1000,3,2,-1
1001,1,1.8,0.8
1002,1,2,1
1003,1,1.8,0.8
1004,2,2,0
1005,1,2,1
1006,1,2,1
1007,4,2,-2
1008,0.8,2,1.2
1009,2,2,0
1010,1,1.8,0.8
1011,1,2,1
1012,0.8,1.8,1
1013,1,1.8,0.8
1014,1,1.195,0.195
1015,1,2,1
1016,1,2,1
1017,1,2,1
1018,1,1.8,0.8
1019,15.6,2,-13.6
1020,0.6,2,1.4
1021,19.6,20.199,0.599
1022,19.4,20.199,0.799
1023,19.6,20.199,0.599
1024,19.4,20.199,0.799
1025,19.4,20.199,0.799
1026,19.6,20.199,0.599
1027,19.6,20.199,0.599
1028,19.4,20.199,0.799
1029,19.2,20.199,0.999
1030,19.6,20.199,0.599
1031,19.4,20.199,0.799
1032,19.4,20.199,0.799
1033,358.8,20.199,-338.601
1034,19.4,20.199,0.799
1035,19.6,20.199,0.599
1036,19.6,20.199,0.599
1037,21,20.199,-0.801
1038,19.8,20.199,0.399
1039,19.6,20.199,0.599
1040,19.4,20.199,0.799
1041,19.4,20.199,0.799
1042,19.4,20.199,0.799
1043,19.4,20.199,0.799
1044,19.4,20.199,0.799
1045,19.6,20.199,0.599
1046,19.6,20.199,0.599
1047,19.6,20.199,0.599
1048,19.6,20.199,0.599
1049,19.6,20.199,0.599
1050,19.6,20.199,0.599
1051,19.2,20.199,0.999
1052,19.6,20.199,0.599
1053,21.2,20.199,-1.001
1054,19.4,20.199,0.799
1055,19.6,20.199,0.599
1056,19.6,20.199,0.599
1057,19.4,20.199,0.799
1058,19.4,20.199,0.799
1059,19.6,20.199,0.599
1060,19.6,20.199,0.599
1061,19.6,20.199,0.599
1062,569.2,20.199,-549.001
1063,19.6,20.199,0.599
1064,19.4,20.199,0.799
1065,19.4,20.199,0.799
1066,19.4,20.199,0.799
1067,19.4,20.199,0.799
1068,19.4,20.199,0.799
1069,19.4,20.199,0.799
1070,19.2,20.199,0.999
1071,19.4,20.199,0.799
1072,19.4,20.199,0.799
