@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_ytest_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute ex_time numeric

@data
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
-1.288789,-0.698785,-0.306065,-0.457447,-0.787928,-0.789441,0.408086,1.154242,-0.558795,-0.230464,0.029433,-0.283184,0.116081,-0.245578,-0.288067,0.805475,-0.315421,-0.315421,3.176867,1
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,50.8
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,0.513474,-0.351297,-0.025877,-0.122381,-0.086155,0.024415,-0.42853,4.154733,4.154733,-0.44969,19.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,9345.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.283184,-0.92719,-0.171998,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,9124.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.283184,-0.92719,-0.171998,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,9144.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.549294,-0.568858,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.634718,-0.634718,-0.823012,8919
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.283184,-0.92719,-0.171998,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8930.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.283184,-0.92719,-0.171998,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8925.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8881.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.549294,-0.568858,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.634718,-0.634718,-0.823012,8898
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8910.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8847
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.549294,-0.568858,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.634718,-0.634718,-0.823012,8871.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8775.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.283184,-0.885459,-0.171998,-0.288067,-0.860432,-0.687934,-0.687934,-0.78968,8807.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.217596,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8906.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8874.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.549294,-0.568858,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.634718,-0.634718,-0.823012,8896.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.549294,-0.568858,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.634718,-0.634718,-0.823012,8906.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8795.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.549294,-0.568858,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.634718,-0.634718,-0.823012,8830.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.602432,-0.249769,-0.252212,-0.92719,-0.245578,-0.340147,-0.860432,-0.687934,-0.687934,-0.78968,8805.6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,62
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,33
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,84.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,62.8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,80.4
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,61
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,32.6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,79.8
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,61
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,33
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.568858,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,29.6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,6
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,56
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.568858,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,57.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,16
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.137037,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,80
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,24.4
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,38.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.622039,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,57.2
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.230464,-0.568858,-0.217596,-0.718535,0.015296,4.399168,-0.732285,-0.315421,-0.315421,-0.70873,57.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,200.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,166
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,166.2
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,168
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.2
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.2
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,165.2
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,0.228864,-0.178653,3.454548,-0.171998,-0.157866,0.361233,0.163524,0.163524,0.154736,167.2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,17.6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,11
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,5
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,2
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,3
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,9
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,7
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-0.961575,-1.038105,-0.46238,-1.230075,-0.755731,-0.664203,-1.138083,-1.033839,-1.033839,-1.081591,1
