@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_yval_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute ex_time numeric

@data
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,1337
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,839.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,103.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,764
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,794.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,12.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,10
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,609.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,24.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,24.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,707.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,26
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,93.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,22.4
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,870.6
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,860.8
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,791.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,827
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,634.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.106474,0.029433,-0.217596,0.449928,-0.171998,-0.227974,3.026684,-0.19125,-0.19125,0.910269,14
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,250.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,176.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,175.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,175
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,179.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,173.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.602432,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.687934,-0.687934,-0.879151,173.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.497298,-0.425927,-0.948111,-0.573315,-0.573315,-0.879151,171.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,171.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,171.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,171.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,176
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,170.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.92719,-0.497298,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,170
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.92719,-0.497298,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,170.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.92719,-0.497298,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,170.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.648929,-0.778784,4.455548,-0.885459,-0.414379,-0.425927,-0.893097,-0.573315,-0.573315,-0.879151,170.4
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5700
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5339.6
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5342
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5376.6
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5380.8
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5324.4
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5356.8
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5368.2
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5310
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5307.2
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5325.4
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5362
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5389
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5345.8
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5366
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5409.6
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5392
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5388
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5353.6
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.759051,-0.834765,-0.217596,-1.052382,-0.564424,-0.522429,-0.992647,-0.812105,-0.812105,-0.944221,5327.8
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.217596,-0.301227,0.015296,-0.288067,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.217596,-0.301227,0.015296,-0.288067,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.217596,-0.301227,0.015296,-0.288067,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
1.487064,2.56221,-0.306065,2.42447,1.757685,-0.789441,0.408086,1.154242,1.318756,-0.106474,0.029433,-0.252212,-0.301227,-0.086155,-0.227974,-0.42853,-0.19125,-0.19125,-0.348953,1
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19.2
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.435904,-0.084077,-0.44033,0.285831,0.024415,-0.52725,-0.036037,-0.036037,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.435904,-0.084077,-0.44033,0.015296,0.024415,-0.52725,-0.036037,-0.036037,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.435904,-0.084077,-0.44033,0.015296,0.024415,-0.52725,-0.036037,-0.036037,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.435904,-0.084077,-0.44033,0.285831,0.024415,-0.52725,-0.036037,-0.036037,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.435904,-0.084077,-0.44033,0.015296,0.024415,-0.52725,-0.036037,-0.036037,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.247844,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,0.048513,-0.249769,-0.084077,-0.551612,0.015296,0.024415,-0.52725,0.163524,0.163524,-0.532112,19
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.594825,0.116464,-0.306065,-0.457447,1.757685,0.717673,-2.448518,-0.865682,-0.089407,-0.106474,0.228864,-0.217596,0.950698,-0.086155,-0.157866,0.065072,-0.036037,-0.036037,-0.061131,1
-0.247844,0.116464,-0.306065,0.503192,-0.787928,-0.789441,0.408086,-0.865682,-0.089407,0.048513,-0.125679,-0.217596,-0.122381,-0.086155,0.024415,-0.30513,-0.036037,-0.036037,-0.348953,4
-0.247844,0.116464,-0.306065,0.503192,-0.787928,-0.789441,0.408086,-0.865682,-0.089407,0.048513,-0.125679,-0.217596,-0.122381,-0.086155,0.024415,-0.30513,-0.036037,-0.036037,-0.348953,1
-0.247844,0.116464,-0.306065,0.503192,-0.787928,-0.789441,0.408086,-0.865682,-0.089407,0.048513,-0.125679,-0.217596,-0.122381,-0.086155,0.024415,-0.30513,-0.036037,-0.036037,-0.348953,1
-0.247844,0.116464,-0.306065,0.503192,-0.787928,-0.789441,0.408086,-0.865682,-0.089407,0.048513,-0.125679,-0.217596,-0.122381,-0.086155,0.024415,-0.30513,-0.036037,-0.036037,-0.348953,1
