inst#,actual,predicted,error
284,20.4,20.2,-0.2
285,20.4,20.2,-0.2
286,20.4,20.2,-0.2
287,20.4,20.2,-0.2
288,20.4,20.2,-0.2
289,20.4,20.2,-0.2
290,20,20.2,0.2
291,20.4,20.2,-0.2
292,20.4,20.2,-0.2
293,20.2,20.2,0
294,20.2,20.2,0
295,20.2,20.2,0
296,20.4,20.2,-0.2
297,20.4,20.2,-0.2
298,20.4,20.2,-0.2
299,20.2,20.2,0
300,20.4,20.2,-0.2
301,1,1,0
302,1,1,0
303,1,1,0
304,1,1,0
305,1,1,0
306,1,1,0
307,1,1,0
308,0.2,1,0.8
309,1,1,0
310,1,1,0
311,1,1,0
312,1,1,0
313,1,1,0
314,1,1,0
315,1,1,0
316,1,1,0
317,1,1,0
318,1,1,0
319,1,1,0
320,1,1,0
321,1,1,0
322,1,1,0
323,1,1,0
324,1,1,0
325,1,1,0
326,0.4,1,0.6
327,1,1,0
328,1,1,0
329,1,1,0
330,1,1,0
331,1,1,0
332,1,1,0
333,1,1,0
334,1,1,0
335,1,1,0
336,1,1,0
337,1,1,0
338,1,1,0
339,1,1,0
340,1,1,0
341,1,1,0
342,1,1,0
343,1,1,0
344,1,1,0
345,1,1,0
346,1,1,0
347,1,1,0
348,1,1,0
349,1,1,0
350,1,1,0
351,1,1,0
352,1,1,0
353,1,1,0
354,1,1,0
355,1,1,0
356,1,1,0
357,1,1,0
358,1,1,0
359,1,1,0
360,1,1,0
361,1,1,0
362,1,1,0
363,1,1,0
364,1,1,0
365,1,1,0
366,1,1,0
367,1,1,0
368,1,1,0
369,1,1,0
370,1,1,0
371,1,1,0
372,1,1,0
373,1,1,0
374,1,1,0
375,1,1,0
376,1,1,0
377,1,1,0
378,1,1,0
379,1,1,0
380,1,1,0
381,1,1,0
382,1,1,0
383,1,1,0
384,1,1,0
385,1,1,0
386,1,1,0
387,1,1,0
388,1,1,0
389,1,1,0
390,1,1,0
391,1,1,0
392,1,1,0
393,1,1,0
394,1,1,0
395,1,1,0
396,1,1,0
397,1,1,0
398,1,1,0
399,1,1,0
400,1,1,0
401,1,1,0
402,1,1,0
403,1,1,0
404,1,1,0
405,1,1,0
406,1,1,0
407,1,1,0
408,1,1,0
409,1,1,0
410,1,1,0
411,1,1,0
412,1,1,0
413,1,1,0
414,1,1,0
415,1,1,0
416,1,1,0
417,1,1,0
418,1,1,0
419,1,1,0
420,1,1,0
421,50,50.399,0.399
422,50.6,50.399,-0.201
423,50.4,50.399,-0.001
424,50.6,49.801,-0.799
425,50.6,50.399,-0.201
426,50.6,50.399,-0.201
427,50.6,50.399,-0.201
428,50.4,50,-0.4
429,50.4,50.399,-0.001
430,50.4,50.399,-0.001
431,50.6,50.399,-0.201
432,50.6,50.399,-0.201
433,50.6,50.399,-0.201
434,50.6,50.399,-0.201
435,50.4,50.399,-0.001
436,50.6,50.399,-0.201
437,50.6,50.399,-0.201
438,50.6,50.399,-0.201
439,50.4,50.399,-0.001
440,50.2,50.399,0.199
441,50,50.399,0.399
442,50.4,50.399,-0.001
443,50.4,50.399,-0.001
444,50.4,50.399,-0.001
445,50.2,50.399,0.199
446,50.4,50.399,-0.001
447,50.2,50.399,0.199
448,50.4,50.399,-0.001
449,50.2,50.399,0.199
450,50.2,50.399,0.199
451,50.2,50.399,0.199
452,50.2,50.399,0.199
453,50.2,50.399,0.199
454,50.2,50.399,0.199
455,50.2,50.399,0.199
456,50.2,50.399,0.199
457,50.4,50.399,-0.001
458,50.2,50.399,0.199
459,50.2,50.399,0.199
460,50.2,50.399,0.199
461,50,50.399,0.399
462,53.2,50.399,-2.801
463,50.2,50.399,0.199
464,50,50.399,0.399
465,50,50.399,0.399
466,50,50.399,0.399
467,50,50,0
468,50,50.399,0.399
469,49.8,49.801,0.001
470,49.6,49.801,0.201
471,49.8,49.801,0.001
472,49.8,49.801,0.001
473,49.8,49.801,0.001
474,49.8,49.801,0.001
475,50.2,49.801,-0.399
476,50.2,49.801,-0.399
477,50.4,50.399,-0.001
478,50.4,50.399,-0.001
479,50.2,50.399,0.199
480,50.2,50.399,0.199
481,0.2,1,0.8
482,1,1,0
483,1,1,0
484,1,1,0
485,1,1,0
486,1,1,0
487,1,1,0
488,1,1,0
489,1,1,0
490,1,1,0
491,1,1,0
492,1,1,0
493,1,1,0
494,1,1,0
495,1,1,0
496,1,1,0
497,1,1,0
498,1,1,0
499,1,1,0
500,1,1,0
501,1,1,0
502,1,1,0
503,1,1,0
504,0.2,1,0.8
505,1,1,0
506,1,1,0
507,1,1,0
508,1,1,0
509,1,1,0
510,1,1,0
511,1,1,0
512,1,1,0
513,1,1,0
514,1,1,0
515,1,1,0
516,1,1,0
517,1,1,0
518,1,1,0
519,1,1,0
520,1,1,0
521,1,1,0
522,1,1,0
523,1,1,0
524,1,1,0
525,1,1,0
526,1,1,0
527,1,1,0
528,1,1,0
529,1,1,0
530,1,1,0
531,1,1,0
532,1,1,0
533,1,1,0
534,1,1,0
535,1,1,0
536,1,1,0
537,1,1,0
538,1,1,0
539,1,1,0
540,1,1,0
541,1,0.999,-0.001
542,1,1,0
543,1,0.999,-0.001
544,1,0.999,-0.001
545,1,0.999,-0.001
546,1,0.999,-0.001
547,1,0.999,-0.001
548,1,0.999,-0.001
549,1,0.999,-0.001
550,1,0.999,-0.001
551,1,0.999,-0.001
552,1,1,0
553,1,1,0
554,1,0.999,-0.001
555,1,0.999,-0.001
556,1,0.999,-0.001
557,1,0.999,-0.001
558,1,0.999,-0.001
559,1,1,0
560,1,0.999,-0.001
561,1,0.999,-0.001
562,1,0.999,-0.001
563,1,0.999,-0.001
564,1,0.999,-0.001
565,1,0.999,-0.001
566,1,0.999,-0.001
567,1,0.999,-0.001
568,1,0.999,-0.001
569,1,0.999,-0.001
570,1,0.999,-0.001
571,1,1,0
572,1,0.999,-0.001
573,1,0.999,-0.001
574,1,0.999,-0.001
575,1,1,0
576,1,0.999,-0.001
577,1,0.999,-0.001
578,1,1,0
579,1,0.999,-0.001
580,1,1,0
581,1,0.999,-0.001
582,1,0.999,-0.001
583,1,0.999,-0.001
584,1,0.999,-0.001
585,1,0.999,-0.001
586,1,0.999,-0.001
587,1,0.999,-0.001
588,1,0.999,-0.001
589,1,0.999,-0.001
590,1,0.999,-0.001
591,1,0.999,-0.001
592,1,0.999,-0.001
593,1,0.999,-0.001
594,1,0.999,-0.001
595,1,0.999,-0.001
596,1,0.999,-0.001
597,1,0.999,-0.001
598,1,0.999,-0.001
599,1,0.999,-0.001
600,1,1,0
601,13.8,13.8,0
602,13.8,13.8,0
603,13.8,13.8,0
604,13.8,13.8,0
605,13.8,13.8,0
606,13.8,13.8,0
607,13.8,13.8,0
608,13.8,13.8,0
609,13.8,13.8,0
610,13.8,13.8,0
611,13.8,13.8,0
612,13.8,13.8,0
613,13.8,13.8,0
614,13.8,13.8,0
615,13.8,13.8,0
616,13.8,13.8,0
617,13.8,13.8,0
618,13.8,13.8,0
619,13.8,13.8,0
620,13.8,13.8,0
621,13.8,13.8,0
622,13.8,13.8,0
623,13.8,13.8,0
624,13.6,13.8,0.2
625,13.8,13.8,0
626,13.8,13.8,0
627,13.8,13.8,0
628,13.6,13.8,0.2
629,13.6,13.8,0.2
630,13.8,13.8,0
631,13.8,13.8,0
632,13.8,13.8,0
633,13.8,13.8,0
634,13.8,13.8,0
635,13.8,13.8,0
636,13.6,13.8,0.2
637,13.8,13.8,0
638,13.6,13.8,0.2
639,13.8,13.8,0
640,13.6,13.8,0.2
641,14,13.8,-0.2
642,13.6,13.8,0.2
643,13.8,13.8,0
644,13.6,13.8,0.2
645,13.6,13.8,0.2
646,15.8,13.8,-2
647,14,13.8,-0.2
648,13.8,13.8,0
649,13.8,13.8,0
650,13.8,13.8,0
651,13.8,13.8,0
652,13.8,13.8,0
653,13.8,13.8,0
654,13.8,13.8,0
655,13.8,13.8,0
656,16.6,13.8,-2.8
657,13.8,13.8,0
658,13.8,13.8,0
659,13.8,13.8,0
660,13.8,13.8,0
661,1,1,0
662,1,1,0
663,1,1,0
664,1,1,0
665,1,1,0
666,1,1,0
667,1,1,0
668,1,1,0
669,1,1,0
670,1,1,0
671,1,1,0
672,1,1,0
673,1,1,0
674,1,1,0
675,1,1,0
676,1,1,0
677,1,1,0
678,1,1,0
679,1,1,0
680,1,1,0
681,1,1,0
682,1,1,0
683,1,1,0
684,1,1,0
685,1,1,0
686,1,1,0
687,1,1,0
688,1,1,0
689,1,1,0
690,1,1,0
691,1,1,0
692,1,1,0
693,1,1,0
694,1,1,0
695,1,1,0
696,1,1,0
697,1,1,0
698,1,1,0
699,1,1,0
700,1,1,0
701,1,1,0
702,1,1,0
703,1,1,0
704,1,1,0
705,1,1,0
706,1,1,0
707,1,1,0
708,1,1,0
709,1,1,0
710,1,1,0
711,1,1,0
712,1,1,0
713,1,1,0
714,1,1,0
715,1,1,0
716,1,1,0
717,1,1,0
718,1,1,0
719,1,1,0
720,1,1,0
721,1,1,0
722,1,1,0
723,1,1,0
724,1,1,0
725,1,1,0
726,1,1,0
727,1,1,0
728,1,1,0
729,1,1,0
730,1,1,0
731,1,1,0
732,1,1,0
733,1,1,0
734,1,1,0
735,1,1,0
736,1,1,0
737,1,1,0
738,1,1,0
739,1,1,0
740,1,1,0
741,1,1,0
742,1,1,0
743,1,1,0
744,1,1,0
745,1,1,0
746,1,1,0
747,1,1,0
748,1,1,0
749,1,1,0
750,1,1,0
751,1,1,0
752,1,1,0
753,1,1,0
754,1,1,0
755,1,1,0
756,1,1,0
757,1,1,0
758,1,1,0
759,1,1,0
760,1,1,0
761,1,1,0
762,1,1,0
763,1,1,0
764,1,1,0
765,1,1,0
766,1,1,0
767,1,1,0
768,1,1,0
769,1,1,0
770,1,1,0
771,1,1,0
772,1,1,0
773,1,1,0
774,1,1,0
775,1,1,0
776,1,1,0
777,1,1,0
778,1,1,0
779,1,1,0
780,1,1,0
781,19.2,12,-7.2
782,7.6,12,4.4
783,16.6,12,-4.6
784,12,12,0
785,5,12,7
786,17.2,12,-5.2
787,8.2,12,3.8
788,5,12,7
789,0.2,12,11.8
790,21.8,12,-9.8
791,17.6,12,-5.6
792,16.6,12,-4.6
793,1,12,11
794,1,12,11
795,1,12,11
796,3.2,12,8.8
797,10.6,12,1.4
798,14.2,12,-2.2
799,7.2,12,4.8
800,10,12,2
801,10,12,2
802,3,12,9
803,8.4,12,3.6
804,14,12,-2
805,23.4,12,-11.4
806,6,12,6
807,18.6,12,-6.6
808,13.2,12,-1.2
809,8.6,12,3.4
810,13.2,12,-1.2
811,3,12,9
812,14.8,12,-2.8
813,231.4,12,-219.4
814,3,12,9
815,18.8,12,-6.8
816,2,12,10
817,20.4,12,-8.4
818,5,12,7
819,22.6,12,-10.6
820,12.6,12,-0.6
821,8.2,12,3.8
822,1,12,11
823,3,12,9
824,17.4,12,-5.4
825,7.6,12,4.4
826,8,12,4
827,7,12,5
828,15,12,-3
829,17.8,12,-5.8
830,18.4,12,-6.4
831,21.6,12,-9.6
832,3.4,12,8.6
833,10,12,2
834,4,12,8
835,14.4,12,-2.4
836,1,12,11
837,19.4,12,-7.4
838,16.4,12,-4.4
839,2,12,10
840,14.2,12,-2.2
841,1,1,0
842,1,1,0
843,1,1,0
844,1,1,0
845,1,1,0
846,1,1,0
847,1,1,0
848,1,1,0
849,1,1,0
850,1,1,0
851,1,1,0
852,1,1,0
853,1,1,0
854,1,1,0
855,1,1,0
856,1,1,0
857,1,1,0
858,1,1,0
859,1,1,0
860,1,1,0
861,1,1,0
862,1,1,0
863,1,1,0
864,1,1,0
865,1,1,0
866,1,1,0
867,1,1,0
868,1,1,0
869,1,1,0
870,1,1,0
871,1,1,0
872,1,1,0
873,1,1,0
874,1,1,0
875,1,1,0
876,1,1,0
877,1,1,0
878,1,1,0
879,1,1,0
880,1,1,0
881,1,1,0
882,1,1,0
883,1,1,0
884,1,1,0
885,1,1,0
886,1,1,0
887,1,1,0
888,1,1,0
889,1,1,0
890,1,1,0
891,1,1,0
892,1,1,0
893,1,1,0
894,1,1,0
895,1,1,0
896,1,1,0
897,1,1,0
898,1,1,0
899,1,1,0
900,1,1,0
901,1,0.999,-0.001
902,1,0.999,-0.001
903,1,0.999,-0.001
904,1,0.999,-0.001
905,1,0.999,-0.001
906,1,0.999,-0.001
907,1,0.999,-0.001
908,1,0.999,-0.001
909,1,0.999,-0.001
910,1,0.999,-0.001
911,1,0.999,-0.001
912,1,0.999,-0.001
913,1,0.999,-0.001
914,1,0.999,-0.001
915,1,0.999,-0.001
916,1,0.999,-0.001
917,1,0.999,-0.001
918,1,0.999,-0.001
919,1,0.999,-0.001
920,1,0.999,-0.001
921,1,0.999,-0.001
922,1,0.999,-0.001
923,1,0.999,-0.001
924,1,0.999,-0.001
925,1,0.999,-0.001
926,1,0.999,-0.001
927,1,0.999,-0.001
928,1,0.999,-0.001
929,1,0.999,-0.001
930,1,0.999,-0.001
931,1,0.999,-0.001
932,1,0.999,-0.001
933,1,0.999,-0.001
934,1,0.999,-0.001
935,1,0.999,-0.001
936,1,0.999,-0.001
937,1,0.999,-0.001
938,1,0.999,-0.001
939,1,0.999,-0.001
940,1,0.999,-0.001
941,1,0.999,-0.001
942,1,0.999,-0.001
943,1,0.999,-0.001
944,1,0.999,-0.001
945,1,0.999,-0.001
946,1,0.999,-0.001
947,1,0.999,-0.001
948,1,0.999,-0.001
949,1,0.999,-0.001
950,1,0.999,-0.001
951,1,0.999,-0.001
952,1,0.999,-0.001
953,1,0.999,-0.001
954,1,0.999,-0.001
955,1,0.999,-0.001
956,1,0.999,-0.001
957,1,0.999,-0.001
958,1,0.999,-0.001
959,1,0.999,-0.001
960,1,0.999,-0.001
961,1,1.001,0.001
962,1,1.001,0.001
963,1,1.001,0.001
964,1,1.001,0.001
965,1,1.001,0.001
966,1,1.001,0.001
967,1,1.001,0.001
968,1,1.001,0.001
969,1,1.001,0.001
970,1,1.001,0.001
971,1,1.001,0.001
972,1,1.001,0.001
973,1,1.001,0.001
974,1,1.001,0.001
975,1,1.001,0.001
976,1,1.001,0.001
977,1,1.001,0.001
978,1,1.001,0.001
979,1,1.001,0.001
980,1,1.001,0.001
981,1,1.001,0.001
982,1,1.001,0.001
983,1,1.001,0.001
984,1,1.001,0.001
985,1,1.001,0.001
986,1,1.001,0.001
987,1,1.001,0.001
988,1,1.001,0.001
989,1,1.001,0.001
990,1,1.001,0.001
991,1,1.001,0.001
992,1,1.001,0.001
993,1,1,0
994,1,1.001,0.001
995,1,1.001,0.001
996,1,1.001,0.001
997,1,1.001,0.001
998,1,1.001,0.001
999,1,1.001,0.001
1000,1,1.001,0.001
1001,1,1.001,0.001
1002,1,1.001,0.001
1003,1,1.001,0.001
1004,1,1.001,0.001
1005,1,1.001,0.001
1006,1,1.001,0.001
1007,1,1.001,0.001
1008,1,1.001,0.001
1009,1,1.001,0.001
1010,1,1.001,0.001
1011,1,1.001,0.001
1012,1,1.001,0.001
1013,1,1.001,0.001
1014,1,1,0
1015,1,1.001,0.001
1016,1,1.001,0.001
1017,1,1.001,0.001
1018,1,1.001,0.001
1019,1,1.001,0.001
1020,1,1.001,0.001
1021,13,13.199,0.199
1022,13,13.199,0.199
1023,13,13.199,0.199
1024,13,13.199,0.199
1025,13.2,13.199,-0.001
1026,13,13.199,0.199
1027,13,13.199,0.199
1028,13.2,13.199,-0.001
1029,13,13.199,0.199
1030,13,13.199,0.199
1031,13,13.199,0.199
1032,13,13.199,0.199
1033,13,13.199,0.199
1034,13,13.199,0.199
1035,13,13.199,0.199
1036,13,13.199,0.199
1037,13,13.199,0.199
1038,15.2,13.199,-2.001
1039,14.8,13.199,-1.601
1040,14.6,13.199,-1.401
1041,15,13.199,-1.801
1042,15,13.199,-1.801
1043,14.8,13.199,-1.601
1044,14.8,13.199,-1.601
1045,14.8,13.199,-1.601
1046,15,13.199,-1.801
1047,14.8,13.199,-1.601
1048,14.8,13.199,-1.601
1049,14.8,13.199,-1.601
1050,14.8,13.199,-1.601
1051,13.2,13.199,-0.001
1052,13.2,13.199,-0.001
1053,13.2,13.199,-0.001
1054,13.2,13.199,-0.001
1055,13.2,13.199,-0.001
1056,13.2,13.199,-0.001
1057,13.2,13.199,-0.001
1058,13.2,13.199,-0.001
1059,13.2,13.199,-0.001
1060,13.2,13.199,-0.001
1061,13.2,13.199,-0.001
1062,13.2,13.199,-0.001
1063,13.2,13.199,-0.001
1064,13.2,13.199,-0.001
1065,13,13.199,0.199
1066,13,13.199,0.199
1067,13.2,13.199,-0.001
1068,13,13.199,0.199
1069,13,13.199,0.199
1070,13.2,13.199,-0.001
1071,13.2,13.199,-0.001
1072,13,13.199,0.199
1073,13.2,13.199,-0.001
1074,13.2,13.199,-0.001
1075,13,13.199,0.199
1076,13.2,13.199,-0.001
1077,13.2,13.199,-0.001
1078,13.2,13.199,-0.001
1079,13.2,13.199,-0.001
1080,15.2,13.199,-2.001
1081,18.4,14,-4.4
1082,19.4,14,-5.4
1083,16.2,14,-2.2
1084,7.2,14,6.8
1085,18,14,-4
1086,20.4,14,-6.4
1087,17.4,14,-3.4
1088,12,14,2
1089,10.4,14,3.6
1090,14,14,0
1091,16.4,14,-2.4
1092,16.6,14,-2.6
1093,13,14,1
1094,18.4,14,-4.4
1095,12.8,14,1.2
1096,3,14,11
1097,8,14,6
1098,19.6,14,-5.6
1099,7.6,14,6.4
1100,6.6,14,7.4
1101,14.6,14,-0.6
1102,2,14,12
1103,15.2,14,-1.2
1104,2,14,12
1105,16.2,14,-2.2
1106,17.4,14,-3.4
1107,4,14,10
1108,15.6,14,-1.6
1109,1,14,13
1110,1,14,13
1111,10,14,4
1112,22.6,14,-8.6
1113,18.6,14,-4.6
1114,5.8,14,8.2
1115,10,14,4
1116,1,14,13
1117,1,14,13
1118,7,14,7
1119,22.6,14,-8.6
1120,13.8,14,0.2
1121,7,14,7
1122,116.8,14,-102.8
1123,21.6,14,-7.6
1124,1,14,13
1125,18.8,14,-4.8
1126,22.4,14,-8.4
1127,20.4,14,-6.4
1128,15.2,14,-1.2
1129,1,14,13
1130,22,14,-8
1131,10,14,4
1132,3,14,11
1133,7,14,7
1134,13.4,14,0.6
1135,19,14,-5
1136,14.2,14,-0.2
1137,19,14,-5
1138,6.8,14,7.2
1139,20,14,-6
1140,17,14,-3
1141,18.2,13,-5.2
1142,14,13,-1
1143,7.2,13,5.8
1144,10,13,3
1145,13,13,0
1146,10,13,3
1147,9,13,4
1148,1,13,12
1149,5.4,13,7.6
1150,19,13,-6
1151,18,13,-5
1152,20.6,13,-7.6
1153,2,13,11
1154,1,13,12
1155,20.8,13,-7.8
1156,12,13,1
1157,2,13,11
1158,8,13,5
1159,9.6,13,3.4
1160,15,13,-2
1161,19,13,-6
1162,3,13,10
1163,7,13,6
1164,13,13,0
1165,20.2,13,-7.2
1166,6,13,7
1167,2.2,13,10.8
1168,1.2,13,11.8
1169,21.2,13,-8.2
1170,13,13,0
1171,4,13,9
1172,1,13,12
1173,13.2,13,-0.2
1174,16.2,13,-3.2
1175,11.8,13,1.2
1176,20.2,13,-7.2
1177,1,13,12
1178,11.6,13,1.4
1179,20.6,13,-7.6
1180,19.4,13,-6.4
1181,9,13,4
1182,8,13,5
1183,6,13,7
1184,1,13,12
1185,13,13,0
1186,15.8,13,-2.8
1187,7,13,6
1188,2,13,11
1189,16.2,13,-3.2
1190,1,13,12
1191,22.2,13,-9.2
1192,8,13,5
1193,2,13,11
1194,9,13,4
1195,17.2,13,-4.2
1196,14,13,-1
1197,16.2,13,-3.2
1198,15.2,13,-2.2
1199,18.4,13,-5.4
1200,11.2,13,1.8
1201,108,105.744,-2.256
1202,108.4,105.744,-2.656
1203,95.2,105.744,10.544
1204,99,105.744,6.744
1205,91.4,105.744,14.344
1206,106.8,105.744,-1.056
1207,86.2,104.836,18.636
1208,107.2,104.836,-2.364
1209,113.4,104.836,-8.564
1210,109,106.171,-2.829
1211,104.8,106.171,1.371
1212,86.4,105.752,19.352
1213,109,106.171,-2.829
1214,109.8,106.171,-3.629
1215,90.8,105.417,14.617
1216,109,105.599,-3.401
1217,111.6,104.836,-6.764
1218,105.6,105.599,-0.001
1219,86.2,104.836,18.636
1220,107.8,106.171,-1.629
1221,110,106.171,-3.829
1222,86.8,105.681,18.881
1223,108.2,106.171,-2.029
1224,106.8,106.171,-0.629
1225,95,106.171,11.171
1226,76,105.752,29.752
1227,95.4,105.752,10.352
1228,71.6,106.171,34.571
1229,73,106.171,33.171
1230,80.4,106.171,25.771
1231,111.2,105.417,-5.783
1232,109.8,105.744,-4.056
1233,106.2,105.744,-0.456
1234,86.4,104.836,18.436
1235,109,105.828,-3.172
1236,111.4,105.17,-6.23
1237,115.8,105.828,-9.972
1238,86.4,104.836,18.436
1239,76.4,105.828,29.428
1240,108.2,106.171,-2.029
1241,105.2,105.417,0.217
1242,106.8,106.171,-0.629
1243,80,105.417,25.417
1244,73.4,106.171,32.771
1245,109,105.744,-3.256
1246,105.4,105.744,0.344
1247,86.2,104.836,18.636
1248,111,104.836,-6.164
1249,109.4,105.599,-3.801
1250,107.6,104.836,-2.764
1251,107.4,105.599,-1.801
1252,74,105.599,31.599
1253,78,104.836,26.836
1254,90.2,104.836,14.636
1255,72.4,105.599,33.199
1256,89.2,105.744,16.544
1257,108.2,105.744,-2.456
1258,105,104.836,-0.164
1259,106.4,105.599,-0.801
1260,73.4,105.599,32.199
