pcs0,pcs1,pcs2,pcs3,pcs4
0.0625,0.13333333333333333,0.125,0.11764705882352941,0.14285714285714285
0.0625,0.125,0.13333333333333333,0.13333333333333333,0.14285714285714285
0.0625,0.125,0.13333333333333333,0.13333333333333333,0.14285714285714285
0.0625,0.125,0.125,0.125,0.14285714285714285
0.0625,0.125,0.125,0.125,0.14285714285714285
0.0625,0.125,0.125,0.125,0.14285714285714285
0.0625,0.125,0.13333333333333333,0.13333333333333333,0.14285714285714285
0.0625,0.13333333333333333,0.13333333333333333,0.125,0.14285714285714285
0.0625,0.13333333333333333,0.13333333333333333,0.125,0.14285714285714285
0.0625,0.125,0.13333333333333333,0.13333333333333333,0.14285714285714285
0.0625,0.13333333333333333,0.125,0.11764705882352941,0.14285714285714285
0.0625,0.125,0.125,0.13333333333333333,0.14285714285714285
0.0625,0.125,0.13333333333333333,0.13333333333333333,0.14285714285714285
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.18181818181818182,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.18181818181818182,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.07407407407407407,0.16666666666666666,0.15384615384615385,0.2,1.0
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.5,0.2222222222222222,0.16666666666666666
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
1.0,0.06666666666666667,0.0625,0.06451612903225806,0.07407407407407407
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.25,0.6666666666666666,0.2,0.15384615384615385
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.1,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07142857142857142,0.1111111111111111,0.125,0.14285714285714285,0.11764705882352941
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.07407407407407407,0.09523809523809523,0.09523809523809523,0.1,0.10526315789473684
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.06060606060606061,0.2857142857142857,0.25,0.2222222222222222,0.14285714285714285
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.06060606060606061,0.2857142857142857,0.25,0.2222222222222222,0.14285714285714285
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.06060606060606061,0.2857142857142857,0.25,0.2222222222222222,0.14285714285714285
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.0625,0.2857142857142857,0.25,0.16666666666666666,0.16666666666666666
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2222222222222222,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2222222222222222,0.2,1.0,0.2
0.06451612903225806,0.2222222222222222,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2222222222222222,0.2,1.0,0.2
0.06451612903225806,0.2222222222222222,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2,0.2,1.0,0.2
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06451612903225806,0.2857142857142857,0.4,0.2,0.16666666666666666
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.06896551724137931,0.4,0.25,0.2222222222222222,0.2
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.0625,0.2857142857142857,0.6666666666666666,0.2,0.15384615384615385
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.06666666666666667,1.0,0.25,0.2222222222222222,0.16666666666666666
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.25,0.4,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.25,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.25,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.058823529411764705,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.13333333333333333
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.06666666666666667,0.3333333333333333,0.4,0.2222222222222222,0.16666666666666666
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.0625,0.25,1.0,0.2,0.15384615384615385
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
0.06896551724137931,0.25,0.2222222222222222,0.25,0.2
