@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_yval_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute ex_time numeric

@data
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.346622,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.346622,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.148174,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.148174,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.148174,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.148174,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.148174,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.148174,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.346622,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.346622,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.346622,0.018938,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.194047,0.117145,-0.358932,0.346622,0.018938,13.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.910834,-0.587251,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.874041,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.910834,-0.587251,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.874041,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.910834,-0.587251,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.874041,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.874041,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.874041,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.874041,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.874041,-0.546394,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.874041,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.715368,-0.910834,-0.587251,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.910834,-0.500089,-0.29409,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.238887,-0.760896,-0.874041,-0.500089,-0.29409,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.230681,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.230681,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.180762,-0.533256,-0.783472,-0.129653,4.401327,1
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,21.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,-0.228762,0.117145,0.744874,-0.006174,-0.163662,19.6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,4.469256,-1.079592,-1.186786,-0.882475,-0.670882,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,2.224787,0.408086,-0.865682,-0.089407,-0.238887,-0.077976,1.480744,-0.129653,-0.233892,1
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,55.6
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.685307,-0.43219,48.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.4
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.2
1.487064,1.746962,3.978841,0.503192,1.757685,-0.789441,-2.448518,-0.865682,0.849369,-0.194047,-0.836776,-0.910834,-0.44717,-0.43219,48.2
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.180762,-0.923496,-1.04224,-0.685307,-0.500029,1
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.180762,-0.923496,-1.04224,-0.685307,-0.500029,1
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.180762,-0.923496,-1.04224,-0.685307,-0.500029,1
1.140082,-0.29116,-0.306065,0.022872,-0.787928,0.717673,0.408086,1.154242,0.379981,-0.180762,-0.923496,-1.04224,-0.685307,-0.500029,1
