@relation x_features.txt_x_features_simvec.txt-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Standardize_yval_time.txt

@attribute triple numeric
@attribute bgp numeric
@attribute join numeric
@attribute leftjoin numeric
@attribute union numeric
@attribute filter numeric
@attribute project numeric
@attribute distinct numeric
@attribute treesize numeric
@attribute pcs0 numeric
@attribute pcs1 numeric
@attribute pcs2 numeric
@attribute pcs3 numeric
@attribute pcs4 numeric
@attribute pcs5 numeric
@attribute pcs6 numeric
@attribute pcs7 numeric
@attribute pcs8 numeric
@attribute pcs9 numeric
@attribute ex_time numeric

@data
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.122381,-0.122381,-0.194047,-0.208178,4.16236,-0.44969,-0.208178,-0.351297,-0.194047,-0.064322,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.122381,-0.122381,-0.194047,-0.208178,4.16236,-0.44969,-0.208178,-0.351297,-0.194047,-0.064322,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.122381,-0.122381,-0.194047,-0.208178,4.16236,-0.44969,-0.208178,-0.351297,-0.194047,-0.064322,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.122381,-0.122381,-0.194047,-0.208178,4.16236,-0.44969,-0.208178,-0.351297,-0.194047,-0.064322,13.2
0.099138,-0.29116,-0.306065,0.022872,-0.787928,-0.789441,0.408086,-0.865682,-0.558795,-0.122381,-0.122381,-0.194047,-0.208178,4.16236,-0.44969,-0.208178,-0.351297,-0.194047,-0.064322,13.2
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.751272,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.6346,-0.823012,-0.859768,-0.568858,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.885459,-0.885459,-0.238887,-0.816329,-0.687899,-0.78968,-0.816329,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.751272,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.6346,-0.78968,-0.859768,-0.568858,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.6346,-0.78968,-0.859768,-0.568858,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.751272,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.751272,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.751272,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.885459,-0.885459,-0.238887,-0.816329,-0.687899,-0.78968,-0.816329,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.885459,-0.885459,-0.238887,-0.816329,-0.687899,-0.78968,-0.816329,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.6346,-0.823012,-0.859768,-0.568858,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
-0.247844,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,-0.865682,-0.558795,-0.92719,-0.92719,-0.238887,-0.859768,-0.687899,-0.78968,-0.859768,-0.249769,-0.238887,-0.705476,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.568858,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.622039,-0.180762,-0.339102,1
1.487064,-0.29116,-0.306065,-0.457447,0.484879,-0.789441,0.408086,1.154242,-0.089407,-0.718535,-0.718535,-0.180762,-0.642572,-0.314802,-0.70873,-0.642572,-0.568858,-0.180762,-0.339102,1
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,21.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.6
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.8
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.4
-0.594825,-0.698785,-0.306065,-0.457447,-0.787928,0.717673,0.408086,1.154242,-0.089407,3.454548,3.454548,-0.228762,1.095003,0.164894,0.154736,1.095003,0.228864,-0.228762,0.131949,19.6
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
2.528008,2.56221,-0.306065,3.385109,-0.787928,-0.789441,0.408086,1.154242,3.196308,-1.230075,-1.230075,4.469256,-1.175054,-1.034346,-1.081591,-1.175054,-1.038105,4.469256,-1.059215,1
