inst#,actual,predicted,error
185,39.4,52.685,13.285
186,24,52.685,28.685
187,36.2,52.685,16.485
188,12.6,52.685,40.085
189,83.4,52.685,-30.715
190,85.6,52.685,-32.915
191,34.8,35.999,1.199
192,84.2,75.794,-8.406
193,64,54.598,-9.402
194,35,54.598,19.598
195,18.2,75.794,57.594
196,39.4,54.598,15.198
197,60.4,54.598,-5.802
198,2.2,54.598,52.398
199,85.4,52.685,-32.715
200,84.6,35.999,-48.601
201,75.4,52.685,-22.715
202,34.6,35.999,1.399
203,83.2,75.794,-7.406
204,63.6,52.685,-10.915
205,34.6,52.685,18.085
206,52.8,75.794,22.994
207,42.2,75.794,33.594
208,30.8,52.685,21.885
209,84.8,52.685,-32.115
210,64.4,54.598,-9.802
211,34.8,35.999,1.199
212,83.6,75.794,-7.806
213,64.2,54.598,-9.602
214,35.4,54.598,19.198
215,53,54.598,1.598
216,3,75.794,72.794
217,54.4,54.598,0.198
218,10.4,54.598,44.198
219,53.4,54.598,1.198
220,85.4,54.598,-30.802
221,84.6,75.794,-8.806
222,30.2,54.598,24.398
223,45.4,75.794,30.394
224,23.8,75.794,51.994
225,55.8,54.598,-1.202
226,88.4,52.685,-35.715
227,66.8,54.598,-12.202
228,37.4,35.999,-1.401
229,88.2,38.003,-50.197
230,24,52.685,28.685
231,18,35.999,17.999
232,18.4,38.003,19.603
233,82.6,75.794,-6.806
234,63.2,54.598,-8.602
235,34.6,54.598,19.998
236,83.6,75.794,-7.806
237,84.6,54.598,-30.002
238,75.2,73.995,-1.205
239,35.2,54.598,19.398
240,82.8,75.794,-7.006
241,192.8,173.203,-19.597
242,177.6,173.203,-4.397
243,177.2,173.203,-3.997
244,176,173.203,-2.797
245,175.6,173.203,-2.397
246,176,173.203,-2.797
247,175,173.203,-1.797
248,174.8,173.203,-1.597
249,175.4,173.203,-2.197
250,174.8,173.203,-1.597
251,174.8,173.203,-1.597
252,175,173.203,-1.797
253,175.2,173.203,-1.997
254,174.8,173.203,-1.597
255,174.6,173.203,-1.397
256,175,173.203,-1.797
257,177.6,173.203,-4.397
258,172.6,173.203,0.603
259,172.6,173.203,0.603
260,176,173.203,-2.797
261,172.2,173.203,1.003
262,172.2,173.203,1.003
263,172.6,173.203,0.603
264,172.4,173.203,0.803
265,172,173.203,1.203
266,171.8,173.203,1.403
267,172,173.203,1.203
268,172.6,173.203,0.603
269,171.8,173.203,1.403
270,172,173.203,1.203
271,172.2,173.203,1.003
272,174.4,173.203,-1.197
273,171.8,173.203,1.403
274,172.8,173.203,0.403
275,172.4,173.203,0.803
276,172,173.203,1.203
277,172,173.203,1.203
278,171.4,173.203,1.803
279,173,173.203,0.203
280,172.6,173.203,0.603
281,172.4,173.203,0.803
282,172.2,173.203,1.003
283,172.2,173.203,1.003
284,174,173.203,-0.797
285,172.4,173.203,0.803
286,172,173.203,1.203
287,172.2,173.203,1.003
288,172,173.203,1.203
289,172.2,173.203,1.003
290,173.8,173.203,-0.597
291,173.8,173.203,-0.597
292,174,173.203,-0.797
293,174,173.203,-0.797
294,172,173.203,1.203
295,171.6,173.203,1.603
296,172,173.203,1.203
297,171.8,173.203,1.403
298,171.2,173.203,2.003
299,171.6,173.203,1.603
300,171,173.203,2.203
301,3.2,3.001,-0.199
302,2,3.001,1.001
303,12.6,3.001,-9.599
304,10,3.001,-6.999
305,17.6,3.001,-14.599
306,1.2,3.001,1.801
307,4.2,3.001,-1.199
308,1.2,3.001,1.801
309,3.2,3.001,-0.199
310,2.4,3.001,0.601
311,2,3.001,1.001
312,31.4,3.001,-28.399
313,1.2,3.001,1.801
314,0.2,3.001,2.801
315,1,3.001,2.001
316,4.6,3.001,-1.599
317,0.2,3.001,2.801
318,0.4,3.001,2.601
319,1,3.001,2.001
320,20,3.001,-16.999
321,7.4,3.001,-4.399
322,1,3.001,2.001
323,2,3.001,1.001
324,2.4,3.001,0.601
325,1,3.001,2.001
326,1.2,3.001,1.801
327,1.2,3.001,1.801
328,15,3.001,-11.999
329,2.6,3.001,0.401
330,0.2,3.001,2.801
331,1.2,3.001,1.801
332,3.4,3.001,-0.399
333,12.4,3.001,-9.399
334,1,3.001,2.001
335,12.6,3.001,-9.599
336,3.2,3.001,-0.199
337,5.2,3.001,-2.199
338,11.2,3.001,-8.199
339,2,3.001,1.001
340,12.4,3.001,-9.399
341,9.2,3.001,-6.199
342,1.2,3.001,1.801
343,3.2,3.001,-0.199
344,5.6,3.001,-2.599
345,15,3.001,-11.999
346,5.2,3.001,-2.199
347,4,3.001,-0.999
348,4.4,3.001,-1.399
349,0.2,3.001,2.801
350,0.2,3.001,2.801
351,12,3.001,-8.999
352,1.2,3.001,1.801
353,14.2,3.001,-11.199
354,0.2,3.001,2.801
355,1,3.001,2.001
356,7.8,3.001,-4.799
357,1,3.001,2.001
358,14.8,3.001,-11.799
359,2,3.001,1.001
360,0.2,3.001,2.801
361,926.8,48.405,-878.395
362,846.6,48.405,-798.195
363,111.8,48.405,-63.395
364,776,48.405,-727.595
365,807.6,48.405,-759.195
366,63,48.405,-14.595
367,858.4,48.405,-809.995
368,850,48.405,-801.595
369,105.4,48.405,-56.995
370,772.6,48.405,-724.195
371,802,48.405,-753.595
372,12.8,48.405,35.605
373,26.4,48.405,22.005
374,62.2,48.405,-13.795
375,21.6,48.405,26.805
376,26.6,48.405,21.805
377,56,48.405,-7.595
378,11.2,48.405,37.205
379,9,48.405,39.405
380,64.4,48.405,-15.995
381,16,48.405,32.405
382,54,48.405,-5.595
383,20.4,48.405,28.005
384,44,48.405,4.405
385,14.8,48.405,33.605
386,64.6,48.405,-16.195
387,50.4,48.405,-1.995
388,61.6,48.405,-13.195
389,602.8,48.405,-554.395
390,3.2,48.405,45.205
391,56.8,48.405,-8.395
392,44.4,48.405,4.005
393,3.2,48.405,45.205
394,193.8,48.405,-145.395
395,46.8,48.405,1.605
396,2.2,48.405,46.205
397,19.4,48.405,29.005
398,49.6,48.405,-1.195
399,28.4,48.405,20.005
400,29.4,48.405,19.005
401,50,48.405,-1.595
402,5.6,48.405,42.805
403,66.8,48.405,-18.395
404,44.8,48.405,3.605
405,36.8,48.405,11.605
406,58.8,48.405,-10.395
407,25.4,48.405,23.005
408,31.8,48.405,16.605
409,60.2,48.405,-11.795
410,5.4,48.405,43.005
411,56.4,48.405,-7.995
412,22.4,48.405,26.005
413,6,48.405,42.405
414,27.4,48.405,21.005
415,42.8,48.405,5.605
416,54.2,48.405,-5.795
417,95.8,48.405,-47.395
418,27.4,48.405,21.005
419,716.6,48.405,-668.195
420,27.4,48.405,21.005
421,242.6,178,-64.6
422,177.8,176.599,-1.201
423,177.6,178,0.4
424,179.4,176.599,-2.801
425,177.4,178,0.6
426,177.8,176.599,-1.201
427,178.6,178,-0.6
428,177,174.401,-2.599
429,181.8,178,-3.8
430,176.8,178,1.2
431,176.6,178,1.4
432,176.6,178,1.4
433,177,178,1
434,180.4,178,-2.4
435,177,178,1
436,177.2,178,0.8
437,177,178,1
438,176.6,178,1.4
439,176.4,178,1.6
440,177.2,178,0.8
441,177.2,178,0.8
442,177,178,1
443,177,178,1
444,176.8,178,1.2
445,177.2,178,0.8
446,177,178,1
447,176.4,178,1.6
448,176.8,178,1.2
449,176.8,178,1.2
450,177,178,1
451,175.4,176.599,1.199
452,175.8,176.599,0.799
453,176,176.599,0.599
454,179.2,176.599,-2.601
455,180.8,176.599,-4.201
456,178.8,176.599,-2.201
457,175.6,176.599,0.999
458,175.4,176.599,1.199
459,175.8,176.599,0.799
460,175.4,176.599,1.199
461,175.4,176.598,1.198
462,178.8,178,-0.8
463,177,178,1
464,176.6,176.599,-0.001
465,176.2,176.599,0.399
466,179.6,178,-1.6
467,175.6,174.401,-1.199
468,176,176.599,0.599
469,176.2,176.599,0.399
470,177.6,176.599,-1.001
471,175.2,176.599,1.399
472,175.4,176.599,1.199
473,175.4,176.599,1.199
474,175.4,176.599,1.199
475,175.8,176.599,0.799
476,176.8,176.599,-0.201
477,175.4,176.599,1.199
478,175.2,176.599,1.399
479,175.4,176.599,1.199
480,175.6,176.599,0.999
481,5729,5424.997,-304.003
482,5384.4,5424.997,40.597
483,5359.8,5424.997,65.197
484,5396.6,5424.997,28.397
485,5437.8,5424.997,-12.803
486,5410,5424.997,14.997
487,5378.8,5424.997,46.197
488,5405.6,5424.997,19.397
489,5416,5424.997,8.997
490,5428.6,5424.997,-3.603
491,5382.8,5424.997,42.197
492,5345.4,5424.997,79.597
493,5343.8,5424.997,81.197
494,5375.2,5424.997,49.797
495,5392.4,5424.997,32.597
496,5404.8,5424.997,20.197
497,5423.8,5424.997,1.197
498,5448,5424.997,-23.003
499,5405.2,5424.997,19.797
500,5380.2,5424.997,44.797
501,5410,5424.997,14.997
502,5465.8,5424.997,-40.803
503,5449.8,5424.997,-24.803
504,5366,5424.997,58.997
505,5358,5424.997,66.997
506,5386.6,5424.997,38.397
507,5434.8,5424.997,-9.803
508,5465.4,5424.997,-40.403
509,5401.6,5424.997,23.397
510,5395.4,5424.997,29.597
511,5418,5424.997,6.997
512,5409.6,5424.997,15.397
513,5426.2,5424.997,-1.203
514,5466.2,5424.997,-41.203
515,5446.6,5424.997,-21.603
516,5450.8,5424.997,-25.803
517,5400.8,5424.997,24.197
518,5455.6,5424.997,-30.603
519,5479.4,5424.997,-54.403
520,5478,5424.997,-53.003
521,5459.6,5424.997,-34.603
522,5448,5424.997,-23.003
523,5445,5424.997,-20.003
524,5451.2,5424.997,-26.203
525,5425.2,5424.997,-0.203
526,5421.8,5424.997,3.197
527,5470.8,5424.997,-45.803
528,5436.4,5424.997,-11.403
529,5413.4,5424.997,11.597
530,5396.6,5424.997,28.397
531,5444.2,5424.997,-19.203
532,5461.2,5424.997,-36.203
533,5485.4,5424.997,-60.403
534,5470,5424.997,-45.003
535,5434.8,5424.997,-9.803
536,5408.8,5424.997,16.197
537,5454.8,5424.997,-29.803
538,5485.6,5424.997,-60.603
539,5461.2,5424.997,-36.203
540,5482.4,5424.997,-57.403
541,1,-0.199,-1.199
542,1,2.203,1.203
543,1,-0.199,-1.199
544,1,-0.199,-1.199
545,1,-0.199,-1.199
546,1,-0.199,-1.199
547,1,-0.199,-1.199
548,1,-0.199,-1.199
549,1,-0.199,-1.199
550,1,-0.199,-1.199
551,1,-0.199,-1.199
552,1,2.203,1.203
553,1,2.203,1.203
554,1,-0.199,-1.199
555,1,-0.199,-1.199
556,1,-0.199,-1.199
557,1,-0.199,-1.199
558,1,-0.199,-1.199
559,1,2.203,1.203
560,1,-0.199,-1.199
561,1,-0.199,-1.199
562,1,-0.199,-1.199
563,1,-0.199,-1.199
564,1,-0.199,-1.199
565,1,-0.199,-1.199
566,1,-0.199,-1.199
567,1,-0.199,-1.199
568,1,-0.199,-1.199
569,1,-0.199,-1.199
570,1,-0.199,-1.199
571,1,2.203,1.203
572,1,-0.199,-1.199
573,1,-0.199,-1.199
574,1,-0.199,-1.199
575,1,2.203,1.203
576,1,-0.199,-1.199
577,1,-0.199,-1.199
578,1,2.203,1.203
579,1,-0.199,-1.199
580,1,2.203,1.203
581,1,-0.199,-1.199
582,1,-0.199,-1.199
583,1,-0.199,-1.199
584,1,-0.199,-1.199
585,1,-0.199,-1.199
586,1,-0.199,-1.199
587,1,-0.199,-1.199
588,1,-0.199,-1.199
589,1,-0.199,-1.199
590,1,-0.199,-1.199
591,1,-0.199,-1.199
592,1,-0.199,-1.199
593,1,-0.199,-1.199
594,1,-0.199,-1.199
595,1,-0.199,-1.199
596,1,-0.199,-1.199
597,1,-0.199,-1.199
598,1,-0.199,-1.199
599,1,-0.199,-1.199
600,1,2.203,1.203
601,20.4,21.398,0.998
602,20.2,19.194,-1.006
603,20.2,19.194,-1.006
604,20.2,21.398,1.198
605,20.2,19.194,-1.006
606,20.2,19.194,-1.006
607,20.2,19.194,-1.006
608,20.4,19.194,-1.206
609,20.2,19.194,-1.006
610,20.2,19.194,-1.006
611,20.2,19.194,-1.006
612,20.2,19.194,-1.006
613,20.2,19.194,-1.006
614,20.2,19.194,-1.006
615,20.2,19.194,-1.006
616,20.4,19.194,-1.206
617,20.2,21.398,1.198
618,20.2,19.194,-1.006
619,20.2,19.194,-1.006
620,20.2,21.398,1.198
621,20.2,21.398,1.198
622,20.2,21.398,1.198
623,20.2,21.398,1.198
624,20.2,21.398,1.198
625,20.2,21.398,1.198
626,20.4,21.398,0.998
627,20.2,21.398,1.198
628,20.2,21.398,1.198
629,20.2,21.398,1.198
630,20.2,19.194,-1.006
631,20.2,19.194,-1.006
632,20.4,19.194,-1.206
633,20.2,21.398,1.198
634,20.2,19.194,-1.006
635,20.2,19.194,-1.006
636,20.2,21.398,1.198
637,20.4,21.398,0.998
638,20.2,19.194,-1.006
639,20.4,19.194,-1.206
640,20.2,19.194,-1.006
641,20.2,19.194,-1.006
642,20.2,21.398,1.198
643,20.2,19.194,-1.006
644,20.2,19.194,-1.006
645,20.4,19.194,-1.206
646,20.2,19.194,-1.006
647,20.2,19.194,-1.006
648,20.2,19.194,-1.006
649,20.2,19.194,-1.006
650,23.8,19.194,-4.606
651,20.2,21.398,1.198
652,20.2,19.194,-1.006
653,20.2,19.194,-1.006
654,20.2,19.194,-1.006
655,20.4,19.194,-1.206
656,20.2,19.194,-1.006
657,20.2,19.194,-1.006
658,20.2,21.398,1.198
659,20.2,21.398,1.198
660,20.2,21.398,1.198
661,1,-0.196,-1.196
662,1,-0.196,-1.196
663,1,-0.196,-1.196
664,1,-0.196,-1.196
665,1,-0.196,-1.196
666,1,-0.196,-1.196
667,1,-0.196,-1.196
668,1,-0.196,-1.196
669,1,-0.196,-1.196
670,1,-0.196,-1.196
671,1,-0.196,-1.196
672,1,-0.196,-1.196
673,1,-0.196,-1.196
674,1,-0.196,-1.196
675,1,-0.196,-1.196
676,1,-0.196,-1.196
677,1,-0.196,-1.196
678,1,-0.196,-1.196
679,1,-0.196,-1.196
680,1,-0.196,-1.196
681,1,-0.196,-1.196
682,1,-0.196,-1.196
683,1,-0.196,-1.196
684,1,-0.196,-1.196
685,1,-0.196,-1.196
686,1,-0.196,-1.196
687,1,-0.196,-1.196
688,1,-0.196,-1.196
689,1,-0.196,-1.196
690,1,-0.196,-1.196
691,1,-0.196,-1.196
692,1,-0.196,-1.196
693,1,-0.196,-1.196
694,1,-0.196,-1.196
695,1,-0.196,-1.196
696,1,-0.196,-1.196
697,1,-0.196,-1.196
698,1,-0.196,-1.196
699,1,-0.196,-1.196
700,1,-0.196,-1.196
701,1,-0.196,-1.196
702,1,-0.196,-1.196
703,1,-0.196,-1.196
704,1,-0.196,-1.196
705,1,-0.196,-1.196
706,1,-0.196,-1.196
707,1,-0.196,-1.196
708,1,-0.196,-1.196
709,1,-0.196,-1.196
710,1,-0.196,-1.196
711,1,-0.196,-1.196
712,1,-0.196,-1.196
713,1,-0.196,-1.196
714,1,-0.196,-1.196
715,1,-0.196,-1.196
716,1,-0.196,-1.196
717,1,-0.196,-1.196
718,1,-0.196,-1.196
719,1,-0.196,-1.196
720,1,-0.196,-1.196
721,282,6.798,-275.202
722,1,6.798,5.798
723,312.8,6.798,-306.002
724,1,6.798,5.798
725,205.4,6.798,-198.602
726,1,6.798,5.798
727,511.4,6.798,-504.602
728,327.8,6.798,-321.002
729,1,6.798,5.798
730,59.6,6.798,-52.802
731,1,6.798,5.798
732,1,6.798,5.798
733,1,6.798,5.798
734,111.2,6.798,-104.402
735,18,6.798,-11.202
736,8.4,6.798,-1.602
737,549.8,6.798,-543.002
738,1,6.798,5.798
739,15980.6,6.798,-15973.802
740,87.4,6.798,-80.602
741,25,6.798,-18.202
742,11.8,6.798,-5.002
743,17.2,6.798,-10.402
744,29.2,6.798,-22.402
745,7,6.798,-0.202
746,18.4,6.798,-11.602
747,1,6.798,5.798
748,1,6.798,5.798
749,1,6.798,5.798
750,263,6.798,-256.202
751,17,6.798,-10.202
752,1,6.798,5.798
753,1,6.798,5.798
754,41.8,6.798,-35.002
755,4,6.798,2.798
756,3,6.798,3.798
757,4,6.798,2.798
758,8,6.798,-1.202
759,5,6.798,1.798
760,3,6.798,3.798
761,8,6.798,-1.202
762,10,6.798,-3.202
763,13,6.798,-6.202
764,13.2,6.798,-6.402
765,4,6.798,2.798
766,7,6.798,-0.202
767,2.8,6.798,3.998
768,3,6.798,3.798
769,4,6.798,2.798
770,2,6.798,4.798
771,4,6.798,2.798
772,1,6.798,5.798
773,1,6.798,5.798
774,1,6.798,5.798
775,1,6.798,5.798
776,1,6.798,5.798
777,10.2,6.798,-3.402
778,8.6,6.798,-1.802
779,12.2,6.798,-5.402
780,115.2,6.798,-108.402
781,34397,49,-34348
782,386,49,-337
783,55,49,-6
784,18.8,49,30.2
785,28.6,49,20.4
786,3442.8,49,-3393.8
787,1186.2,49,-1137.2
788,778.4,49,-729.4
789,90.4,49,-41.4
790,32.2,49,16.8
791,26.2,49,22.8
792,11677.2,49,-11628.2
793,7,49,42
794,15.2,49,33.8
795,250.4,49,-201.4
796,5.6,49,43.4
797,16.6,49,32.4
798,39,49,10
799,11.4,49,37.6
800,127.6,49,-78.6
801,19.8,49,29.2
802,10578.8,49,-10529.8
803,2693.8,49,-2644.8
804,25.8,49,23.2
805,33.6,49,15.4
806,851.2,49,-802.2
807,111.8,49,-62.8
808,20.8,49,28.2
809,13.2,49,35.8
810,51.6,49,-2.6
811,5,49,44
812,359,49,-310
813,7941.6,49,-7892.6
814,10425.8,49,-10376.8
815,281.6,49,-232.6
816,34.8,49,14.2
817,31.2,49,17.8
818,8,49,41
819,57,49,-8
820,19,49,30
821,186.4,49,-137.4
822,821,49,-772
823,17.2,49,31.8
824,173.4,49,-124.4
825,18,49,31
826,13,49,36
827,11.6,49,37.4
828,561.4,49,-512.4
829,2336.8,49,-2287.8
830,393.8,49,-344.8
831,33.8,49,15.2
832,8,49,41
833,75.2,49,-26.2
834,421.4,49,-372.4
835,32.2,49,16.8
836,101.8,49,-52.8
837,47.8,49,1.2
838,26.2,49,22.8
839,5.8,49,43.2
840,356.4,49,-307.4
841,8,3.201,-4.799
842,15,3.201,-11.799
843,3,3.201,0.201
844,2,3.201,1.201
845,3,3.201,0.201
846,2,3.201,1.201
847,2,3.201,1.201
848,2,3.201,1.201
849,2,3.201,1.201
850,2,3.201,1.201
851,4,3.201,-0.799
852,2,3.201,1.201
853,3,3.201,0.201
854,15,3.201,-11.799
855,286.6,3.201,-283.399
856,5,3.201,-1.799
857,3,3.201,0.201
858,2,3.201,1.201
859,2,3.201,1.201
860,26.4,3.201,-23.199
861,2,3.201,1.201
862,2,3.201,1.201
863,10,3.201,-6.799
864,2,3.201,1.201
865,3,3.201,0.201
866,2,3.201,1.201
867,6,3.201,-2.799
868,4.8,3.201,-1.599
869,5818.2,3.201,-5814.999
870,4,3.201,-0.799
871,2,3.201,1.201
872,3.6,3.201,-0.399
873,36.4,3.201,-33.199
874,6,3.201,-2.799
875,3,3.201,0.201
876,16,3.201,-12.799
877,6.4,3.201,-3.199
878,2,3.201,1.201
879,2,3.201,1.201
880,3,3.201,0.201
881,2,3.201,1.201
882,2,3.201,1.201
883,2,3.201,1.201
884,3,3.201,0.201
885,4,3.201,-0.799
886,2,3.201,1.201
887,2,3.201,1.201
888,2,3.201,1.201
889,2,3.201,1.201
890,32,3.201,-28.799
891,2,3.201,1.201
892,2,3.201,1.201
893,2,3.201,1.201
894,2,3.201,1.201
895,3,3.201,0.201
896,3,3.201,0.201
897,2,3.201,1.201
898,22.2,3.201,-18.999
899,2,3.201,1.201
900,2,3.201,1.201
901,1,2.195,1.195
902,1,2.195,1.195
903,1,2.195,1.195
904,1,2.195,1.195
905,1,2.195,1.195
906,1,2.195,1.195
907,1,2.195,1.195
908,1,2.195,1.195
909,1,2.195,1.195
910,1,2.195,1.195
911,1,2.195,1.195
912,1,2.195,1.195
913,1,2.195,1.195
914,1,2.195,1.195
915,1,2.195,1.195
916,1,2.195,1.195
917,1,2.195,1.195
918,1,2.195,1.195
919,1,2.195,1.195
920,1,2.195,1.195
921,1,2.195,1.195
922,1,2.195,1.195
923,1,2.195,1.195
924,1,2.195,1.195
925,1,2.195,1.195
926,1,2.195,1.195
927,1,2.195,1.195
928,1,2.195,1.195
929,1,2.195,1.195
930,1,2.195,1.195
931,1,2.195,1.195
932,1,2.195,1.195
933,1,2.195,1.195
934,1,2.195,1.195
935,1,2.195,1.195
936,1,2.195,1.195
937,1,2.195,1.195
938,1,2.195,1.195
939,1,2.195,1.195
940,1,2.195,1.195
941,1,2.195,1.195
942,1,2.195,1.195
943,1,2.195,1.195
944,1,2.195,1.195
945,1,2.195,1.195
946,1,2.195,1.195
947,1,2.195,1.195
948,1,2.195,1.195
949,1,2.195,1.195
950,1,2.195,1.195
951,1,2.195,1.195
952,1,2.195,1.195
953,1,2.195,1.195
954,1,2.195,1.195
955,1,2.195,1.195
956,1,2.195,1.195
957,1,2.195,1.195
958,1,2.195,1.195
959,1,2.195,1.195
960,1,2.195,1.195
961,1,2.2,1.2
962,1,2.201,1.201
963,2,2.2,0.2
964,6.2,2.2,-4
965,8,2.201,-5.799
966,1.2,2.2,1
967,1,2.2,1.2
968,1,2.2,1.2
969,1,2.2,1.2
970,1,2.201,1.201
971,5,2.201,-2.799
972,1,2.2,1.2
973,2,2.2,0.2
974,1,2.201,1.201
975,1,2.2,1.2
976,1,2.201,1.201
977,1,2.2,1.2
978,1,2.2,1.2
979,1,2.201,1.201
980,6.2,2.2,-4
981,1,2.201,1.201
982,4,2.2,-1.8
983,1,2.2,1.2
984,0.8,2.2,1.4
985,1,2.2,1.2
986,1,2.2,1.2
987,1,2.201,1.201
988,1,2.201,1.201
989,1,2.2,1.2
990,0.2,2.2,2
991,1.2,2.201,1.001
992,1.2,2.2,1
993,0.2,1.395,1.195
994,0.4,2.2,1.8
995,68.2,2.201,-65.999
996,1.8,2.2,0.4
997,1,2.2,1.2
998,1,2.2,1.2
999,1,2.2,1.2
1000,3,2.2,-0.8
1001,1,2.201,1.201
1002,1,2.2,1.2
1003,1,2.201,1.201
1004,2,2.2,0.2
1005,1,2.2,1.2
1006,1,2.2,1.2
1007,4,2.2,-1.8
1008,0.8,2.2,1.4
1009,2,2.2,0.2
1010,1,2.201,1.201
1011,1,2.2,1.2
1012,0.8,2.201,1.401
1013,1,2.201,1.201
1014,1,1.395,0.395
1015,1,2.2,1.2
1016,1,2.2,1.2
1017,1,2.2,1.2
1018,1,2.201,1.201
1019,15.6,2.2,-13.4
1020,0.6,2.2,1.6
1021,19.6,20.393,0.793
1022,19.4,20.393,0.993
1023,19.6,20.393,0.793
1024,19.4,20.393,0.993
1025,19.4,20.393,0.993
1026,19.6,20.393,0.793
